time,flow,temp,salt,OXY_oxy,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,OGM_don,OGM_pon,OGM_dop,OGM_pop,OGM_doc,OGM_poc,PHY_green,PHY_crypto,PHY_diatom
1998-05-01 00:00:00,    0.000000,    3.993113,    0.760026,  222.397773,    2.521484,   12.193801,   27.786360,    0.089082,    1.034453,    2.290422,    0.000000,    4.223669,    5.528469,    6.336082,    7.994329,    0.098483,    9.756807
1998-05-02 00:00:00,    0.000000,    3.859080,    0.760045,  215.282613,    2.577453,   11.936341,   27.932426,    0.089187,    1.330433,    2.359367,    0.000000,    4.223884,    6.437647,    6.456890,    5.985860,    0.096042,    9.378623
1998-05-03 00:00:00,    0.000000,    4.167424,    0.760059,  217.379348,    2.589353,   11.652644,   28.124577,    0.088373,    1.136918,    2.430031,    0.000000,    4.223702,    6.844522,    6.579693,    4.113709,    0.095875,    9.342589
1998-05-04 00:00:00,    0.000000,    4.345817,    0.760073,  221.473395,    2.600293,   11.375419,   28.317853,    0.087676,    0.978236,    2.502105,    0.000000,    4.223590,    7.356062,    6.707749,    2.252452,    0.095534,    9.296803
1998-05-05 00:00:00,    0.000000,    4.607721,    0.760100,  229.712604,    2.588314,   11.084940,   28.537789,    0.086533,    0.549357,    2.574974,    0.000000,    4.223283,    7.712010,    6.840479,    0.421917,    0.095661,    9.322910
1998-05-06 00:00:00,  318.201165,    4.609049,    0.760067,  233.153634,    2.609471,   10.828608,   28.719654,    0.086323,    0.660523,    2.648205,    0.000000,    4.223492,    8.619181,    6.063910,    0.048469,    0.094815,    8.766629
1998-05-07 00:00:00, 1427.709071,    4.870789,    0.759944,  234.796911,    2.633972,   10.576271,   28.899367,    0.086231,    0.898266,    2.729859,    0.000000,    4.224176,    9.724161,    5.122817,    0.044040,    0.099611,    8.220324
1998-05-08 00:00:00,    0.000000,    4.870838,    0.759944,  197.031801,    2.942449,   10.558647,   28.781620,    0.092863,    3.789807,    2.805200,    0.000000,    4.227095,   13.311932,    4.291362,    0.043358,    0.097025,    7.415551
1998-05-09 00:00:00,    0.000000,    4.887315,    0.759942,  176.353530,    3.143992,   10.476612,   28.799342,    0.096388,    4.959732,    2.879825,    0.000000,    4.229807,   15.627152,    3.579466,    0.042620,    0.094850,    6.711213
1998-05-10 00:00:00,    0.000000,    5.321028,    0.759901,  241.234948,    2.670835,    9.818091,   29.466651,    0.085266,    1.125944,    2.956572,    0.000000,    4.224753,   13.224084,    2.795117,    0.040702,    0.103347,    6.710070
1998-05-11 00:00:00,    0.000000,    5.328480,    0.759901,  207.114400,    2.940959,    9.782027,   29.371419,    0.091289,    3.786002,    3.028689,    0.000000,    4.227433,   16.426589,    2.240884,    0.040101,    0.100712,    6.091560
1998-05-12 00:00:00,    0.000000,    5.349952,    0.759902,  176.303349,    3.231024,    9.780794,   29.293645,    0.096935,    5.651703,    3.098510,    0.000000,    4.229867,   19.204158,    1.789821,    0.039597,    0.098328,    5.560492
1998-05-13 00:00:00,    0.000000,    5.381078,    0.759903,  155.425908,    3.468591,    9.752371,   29.290799,    0.100830,    6.763384,    3.165612,    0.000000,    4.232046,   21.321960,    1.424785,    0.039171,    0.096147,    5.105346
1998-05-14 00:00:00,    0.000000,    5.411306,    0.759905,  140.724036,    3.664580,    9.701043,   29.333125,    0.103595,    7.508315,    3.229663,    0.000000,    4.234089,   23.040448,    1.135424,    0.038745,    0.094003,    4.706071
1998-05-15 00:00:00,    0.000000,    5.413717,    0.759905,  108.222172,    4.129621,    9.896815,   29.205235,    0.110343,    9.158563,    3.290592,    0.000000,    4.236386,   25.524265,    0.925645,    0.038131,    0.091521,    4.334982
1998-05-16 00:00:00,    0.000000,    5.414730,    0.759905,   77.230646,    4.723154,   10.242089,   29.055763,    0.117447,   10.711960,    3.348417,    0.000000,    4.238603,   27.905146,    0.771729,    0.037517,    0.089085,    4.008841
1998-05-17 00:00:00,    0.000000,    5.415500,    0.759905,   50.242444,    5.476545,   10.796173,   28.878429,    0.124653,   12.147375,    3.403378,    0.000000,    4.240757,   30.149578,    0.662031,    0.036912,    0.086712,    3.721960
1998-05-18 00:00:00,    0.000000,    5.416229,    0.759905,   29.001887,    6.436324,   11.664039,   28.634718,    0.131894,   13.480627,    3.455908,    0.000000,    4.242893,   32.265227,    0.587131,    0.036316,    0.084401,    3.468684
1998-05-19 00:00:00,    0.000000,    5.416952,    0.759905,   14.569659,    7.635680,   12.982627,   28.229631,    0.139151,   14.729939,    3.506516,    0.000000,    4.245065,   34.267738,    0.539367,    0.035729,    0.082152,    3.244080
1998-05-20 00:00:00,    0.000000,    5.417656,    0.759905,    6.417585,    9.058417,   14.841474,   27.465455,    0.146436,   15.912523,    3.555454,    0.000000,    4.247289,   36.173437,    0.512554,    0.035152,    0.079962,    3.043965
1998-05-21 00:00:00,    0.000000,    5.418348,    0.759905,    2.575412,   10.634776,   17.171827,   26.047763,    0.153747,   17.037952,    3.602468,    0.000000,    4.249522,   37.989515,    0.501690,    0.034585,    0.077831,    2.864857
1998-05-22 00:00:00,    0.000000,    5.419024,    0.759905,    0.984869,   12.290395,   19.792669,   23.817633,    0.161078,   18.111296,    3.647094,    0.000000,    4.251695,   39.718037,    0.502799,    0.034026,    0.075757,    2.703868
1998-05-23 00:00:00,    0.000000,    5.419676,    0.759905,    0.371980,   13.979749,   22.551009,   21.042008,    0.168425,   19.137117,    3.689048,    0.000000,    4.253761,   41.362150,    0.512780,    0.033477,    0.073737,    2.558586
1998-05-24 00:00:00,    0.000000,    5.420341,    0.759905,    0.153289,   15.677322,   25.357417,   18.204890,    0.175766,   20.116803,    3.728251,    0.000000,    4.255701,   42.923216,    0.529216,    0.032936,    0.071772,    2.427012
1998-05-25 00:00:00,    0.000000,    5.420997,    0.759905,    0.067108,   17.382283,   28.188826,   15.593959,    0.183136,   21.059493,    3.764804,    0.000000,    4.257515,   44.412313,    0.550282,    0.032404,    0.069859,    2.307424
1998-05-26 00:00:00,    0.000000,    5.421638,    0.759905,    0.033311,   19.091450,   31.032419,   13.298093,    0.190533,   21.968239,    3.798835,    0.000000,    4.259208,   45.834363,    0.574547,    0.031880,    0.067996,    2.198395
1998-05-27 00:00:00,    0.000000,    5.422278,    0.759905,    0.020789,   20.801241,   33.879110,   11.321335,    0.197943,   22.844563,    3.830476,    0.000000,    4.260783,   47.192687,    0.600899,    0.031365,    0.066184,    2.098722
1998-05-28 00:00:00,    0.000000,    5.422916,    0.759905,    0.015742,   22.511261,   36.726982,    9.632483,    0.205368,   23.691188,    3.859876,    0.000000,    4.262249,   48.492018,    0.628494,    0.030859,    0.064419,    2.007367
1998-05-29 00:00:00,    0.000000,    5.423544,    0.759905,    0.013405,   24.221260,   39.575166,    8.193737,    0.212804,   24.510440,    3.887178,    0.000000,    4.263611,   49.736635,    0.656689,    0.030360,    0.062702,    1.923439
1998-05-30 00:00:00,    0.000000,    5.424167,    0.759905,    0.012083,   25.931246,   42.423511,    6.969228,    0.220252,   25.304456,    3.912523,    0.000000,    4.264877,   50.930569,    0.684998,    0.030000,    0.061030,    1.846167
1998-05-31 00:00:00,    0.000000,    5.424759,    0.759905,    0.011028,   27.640982,   45.271560,    5.927578,    0.227710,   26.074999,    3.936010,    0.000000,    4.266052,   52.077360,    0.712864,    0.030000,    0.059403,    1.774875
1998-06-01 00:00:00,   89.939885,    5.425340,    0.759905,    0.010328,   29.349324,   48.117324,    5.042462,    0.235172,   26.823204,    3.957794,    0.000000,    4.267143,   53.179757,    0.740205,    0.030000,    0.057819,    1.708978
1998-06-02 00:00:00, 3274.629507,    5.425939,    0.759905,    0.009736,   31.058277,   50.964214,    4.288929,    0.242647,   27.551575,    3.978001,    0.000000,    4.268156,   54.242039,    0.766834,    0.030000,    0.056277,    1.647958
1998-06-03 00:00:00,    0.000000,    5.426530,    0.759905,    0.009234,   32.767661,   53.811908,    3.647608,    0.250132,   28.261368,    3.996741,    0.000000,    4.269096,   55.266957,    0.792615,    0.030000,    0.054777,    1.591357
1998-06-04 00:00:00,    0.000000,    5.427105,    0.759905,    0.008797,   34.477199,   56.659924,    3.101983,    0.257625,   28.953675,    4.014119,    0.000000,    4.269970,   56.256991,    0.817459,    0.030000,    0.053316,    1.538772
1998-06-05 00:00:00, 6660.223282,    5.427665,    0.759905,    0.008407,   36.186630,   59.507810,    2.637912,    0.265127,   29.629496,    4.030231,    0.000000,    4.270781,   57.214438,    0.841310,    0.030000,    0.051894,    1.489843
1998-06-06 00:00:00, 7658.558088,    5.428220,    0.759905,    0.008053,   37.895925,   62.355510,    2.243227,    0.272634,   30.289842,    4.045170,    0.000000,    4.271534,   58.141534,    0.864138,    0.030000,    0.050511,    1.444248
1998-06-07 00:00:00,    0.000000,    5.428777,    0.759905,    0.007726,   39.605155,   65.203142,    1.907547,    0.280148,   30.935677,    4.059022,    0.000000,    4.272233,   59.040393,    0.885937,    0.030000,    0.049164,    1.401696
1998-06-08 00:00:00, 7576.609673,    5.429324,    0.759905,    0.007424,   41.314303,   68.050672,    1.622069,    0.287668,   31.567849,    4.071865,    0.000000,    4.272882,   59.912922,    0.906712,    0.030000,    0.047853,    1.361927
1998-06-09 00:00:00, 8431.671812,    5.429854,    0.759905,    0.007143,   43.023290,   70.897962,    1.379307,    0.295192,   32.187110,    4.083774,    0.000000,    4.273485,   60.760851,    0.926483,    0.030000,    0.046576,    1.324706
1998-06-10 00:00:00,    0.000000,    5.430386,    0.759905,    0.006880,   44.732174,   73.745112,    1.172868,    0.302722,   32.794206,    4.094819,    0.000000,    4.274046,   61.585847,    0.945274,    0.030000,    0.045334,    1.289821
1998-06-11 00:00:00,    0.000000,    5.430927,    0.759905,    0.006635,   46.440958,   76.592119,    0.997324,    0.310256,   33.389801,    4.105064,    0.000000,    4.274566,   62.389421,    0.963120,    0.030000,    0.044125,    1.257078
1998-06-12 00:00:00,    0.000000,    5.431456,    0.759905,    0.006405,   48.149478,   79.438707,    0.848072,    0.317793,   33.974446,    4.114567,    0.000000,    4.275050,   63.172891,    0.980055,    0.030000,    0.042948,    1.226303
1998-06-13 00:00:00,    0.000000,    5.431969,    0.759905,    0.006188,   49.857797,   82.284979,    0.721170,    0.325333,   34.548734,    4.123384,    0.000000,    4.275500,   63.937580,    0.996120,    0.030000,    0.041803,    1.197337
1998-06-14 00:00:00,    0.000000,    5.432465,    0.759905,    0.005985,   51.565926,   85.130956,    0.613273,    0.332877,   35.113194,    4.131566,    0.000000,    4.275918,   64.684690,    1.011355,    0.030000,    0.040688,    1.170036
1998-06-15 00:00:00,    0.000000,    5.432958,    0.759905,    0.005793,   53.274072,   87.976981,    0.521526,    0.340424,   35.668392,    4.139163,    0.000000,    4.276307,   65.415419,    1.025802,    0.030000,    0.039603,    1.144266
1998-06-16 00:00:00,    0.000000,    5.433448,    0.759905,    0.005612,   54.982258,   90.823097,    0.443514,    0.347975,   36.214786,    4.146217,    0.000000,    4.276669,   66.130799,    1.039501,    0.030000,    0.038546,    1.119907
1998-06-17 00:00:00,  971.673381,    5.433931,    0.759905,    0.005441,   56.690081,   93.668616,    0.377199,    0.355527,   36.752644,    4.152769,    0.000000,    4.277006,   66.831593,    1.052493,    0.030000,    0.037518,    1.096850
1998-06-18 00:00:00,    0.000000,    5.434422,    0.759905,    0.005279,   58.397807,   96.513992,    0.320818,    0.363082,   37.282456,    4.158857,    0.000000,    4.277321,   67.518797,    1.064817,    0.030000,    0.036517,    1.074994
1998-06-19 00:00:00,    0.000000,    5.434918,    0.759905,    0.005125,   60.105632,   99.359553,    0.272881,    0.370639,   37.804656,    4.164516,    0.000000,    4.277613,   68.193307,    1.076512,    0.030000,    0.035543,    1.054247
1998-06-20 00:00:00,   99.612966,    5.435409,    0.759905,    0.004980,   61.813323,  102.204902,    0.232128,    0.378199,   38.319497,    4.169779,    0.000000,    4.277886,   68.855771,    1.087615,    0.030000,    0.034595,    1.034523
1998-06-21 00:00:00, 1697.513578,    5.435895,    0.759905,    0.004841,   63.520898,  105.050073,    0.197485,    0.385760,   38.827303,    4.174674,    0.000000,    4.278141,   69.506894,    1.098161,    0.030000,    0.033672,    1.015747
1998-06-22 00:00:00,    0.000000,    5.436373,    0.759905,    0.004709,   65.228355,  107.895058,    0.168035,    0.393323,   39.328369,    4.179231,    0.000000,    4.278379,   70.147320,    1.108184,    0.030000,    0.032774,    0.997847
1998-06-23 00:00:00,  713.857905,    5.436844,    0.759905,    0.004584,   66.935684,  110.739841,    0.143002,    0.400888,   39.822969,    4.183475,    0.000000,    4.278601,   70.777644,    1.117716,    0.030000,    0.031900,    0.980758
1998-06-24 00:00:00, 1156.621792,    5.437306,    0.759905,    0.004464,   68.642881,  113.584417,    0.121722,    0.408453,   40.311361,    4.187428,    0.000000,    4.278809,   71.398419,    1.126787,    0.030000,    0.031048,    0.964420
1998-06-25 00:00:00,    0.000000,    5.437753,    0.759905,    0.004350,   70.349947,  116.428784,    0.103633,    0.416020,   40.793790,    4.191114,    0.000000,    4.279003,   72.010162,    1.135426,    0.030000,    0.030220,    0.948779
1998-06-26 00:00:00, 2352.663914,    5.438189,    0.759905,    0.004047,   72.056887,  119.272957,    0.088255,    0.423587,   41.270483,    4.194521,    0.000000,    4.279183,   72.613344,    1.143483,    0.030000,    0.030000,    0.933784
1998-06-27 00:00:00,16333.575461,    5.438616,    0.759905,    0.003843,   73.763684,  122.116928,    0.075174,    0.431156,   41.741650,    4.197677,    0.000000,    4.279349,   73.208406,    1.151041,    0.030000,    0.030000,    0.919390
1998-06-28 00:00:00,12053.802376,    5.439034,    0.759905,    0.003729,   75.470328,  124.960658,    0.064054,    0.438724,   42.207493,    4.200624,    0.000000,    4.279506,   73.795763,    1.158253,    0.030000,    0.030000,    0.905553
1998-06-29 00:00:00,    0.000000,    5.439459,    0.759905,    0.003638,   77.176749,  127.804024,    0.054602,    0.446294,   42.668181,    4.203375,    0.000000,    4.279652,   74.375773,    1.165140,    0.030000,    0.030000,    0.892236
1998-06-30 00:00:00,    0.000000,    5.439889,    0.759905,    0.003555,   78.883157,  130.647379,    0.046568,    0.453864,   43.123959,    4.205947,    0.000000,    4.279789,   74.948878,    1.171725,    0.030000,    0.030000,    0.879401
1998-07-01 00:00:00,    0.000000,    5.440319,    0.759905,    0.003476,   80.589431,  133.490517,    0.039739,    0.461435,   43.574959,    4.208353,    0.000000,    4.279918,   75.515360,    1.178025,    0.030000,    0.030000,    0.867015
1998-07-02 00:00:00,    0.000000,    5.440749,    0.759905,    0.003400,   82.295567,  136.333434,    0.033936,    0.469006,   44.021339,    4.210605,    0.000000,    4.280040,   76.075529,    1.184059,    0.030000,    0.030000,    0.855049
1998-07-03 00:00:00,    0.000000,    5.441172,    0.759905,    0.003327,   84.001571,  139.176134,    0.029004,    0.476577,   44.463251,    4.212715,    0.000000,    4.280154,   76.629674,    1.189844,    0.030000,    0.030000,    0.843473
1998-07-04 00:00:00,    0.000000,    5.441588,    0.759905,    0.003257,   85.707438,  142.018614,    0.024812,    0.484149,   44.900839,    4.214694,    0.000000,    4.280261,   77.178064,    1.195397,    0.030000,    0.030000,    0.832262
1998-07-05 00:00:00,    0.000000,    5.442003,    0.759905,    0.003189,   87.413170,  144.860876,    0.021250,    0.491720,   45.334238,    4.216551,    0.000000,    4.280362,   77.720949,    1.200732,    0.030000,    0.030000,    0.821392
1998-07-06 00:00:00, 5299.535824,    5.442416,    0.759905,    0.003123,   89.118767,  147.702917,    0.018223,    0.499292,   45.763576,    4.218295,    0.000000,    4.280458,   78.258564,    1.205862,    0.030000,    0.030000,    0.810840
1998-07-07 00:00:00, 9103.882049,    5.442823,    0.759905,    0.003060,   90.824191,  150.544675,    0.015650,    0.506864,   46.188964,    4.219935,    0.000000,    4.280548,   78.791112,    1.210801,    0.030000,    0.030000,    0.800588
1998-07-08 00:00:00,    0.000000,    5.443225,    0.759905,    0.002999,   92.529475,  153.386206,    0.013463,    0.514436,   46.610528,    4.221479,    0.000000,    4.280634,   79.318812,    1.215561,    0.030000,    0.030000,    0.790616
1998-07-09 00:00:00, 1135.140244,    5.443620,    0.759905,    0.002939,   94.234657,  156.227574,    0.011605,    0.522007,   47.028389,    4.222934,    0.000000,    4.280714,   79.841867,    1.220153,    0.030000,    0.030000,    0.780907
1998-07-10 00:00:00, 2000.125590,    5.444012,    0.759905,    0.002882,   95.939697,  159.068709,    0.010025,    0.529579,   47.442640,    4.224306,    0.000000,    4.280791,   80.360442,    1.224588,    0.030000,    0.030000,    0.771444
1998-07-11 00:00:00,    0.000000,    5.444398,    0.759905,    0.002826,   97.644598,  161.909618,    0.008683,    0.537151,   47.853381,    4.225601,    0.000000,    4.280863,   80.874705,    1.228874,    0.030000,    0.030000,    0.762214
1998-07-12 00:00:00,    0.000000,    5.444769,    0.759905,    0.002772,   99.349350,  164.750282,    0.007543,    0.544722,   48.260705,    4.226826,    0.000000,    4.280932,   81.384809,    1.233022,    0.030000,    0.030000,    0.753203
1998-07-13 00:00:00,    0.000000,    5.445134,    0.759905,    0.002720,  101.053924,  167.590656,    0.006573,    0.552293,   48.664693,    4.227984,    0.000000,    4.280998,   81.890890,    1.237040,    0.030000,    0.030000,    0.744398
1998-07-14 00:00:00,    0.000000,    5.445502,    0.759905,    0.002669,  102.758271,  170.430655,    0.005749,    0.559864,   49.065420,    4.229082,    0.000000,    4.281060,   82.393070,    1.240935,    0.030000,    0.030000,    0.735789
1998-07-15 00:00:00,    0.000000,    5.445878,    0.759905,    0.002619,  104.462542,  173.270531,    0.005049,    0.567434,   49.463009,    4.230123,    0.000000,    4.281120,   82.891532,    1.244715,    0.030000,    0.030000,    0.727363
1998-07-16 00:00:00,    0.000000,    5.446259,    0.759905,    0.002571,  106.166733,  176.110281,    0.004453,    0.575004,   49.857538,    4.231112,    0.000000,    4.281177,   83.386395,    1.248387,    0.030000,    0.030000,    0.719112
1998-07-17 00:00:00,    0.000000,    5.446628,    0.759905,    0.002524,  107.870781,  178.949796,    0.003947,    0.582574,   50.249064,    4.232052,    0.000000,    4.281231,   83.877751,    1.251956,    0.030000,    0.030000,    0.711026
1998-07-18 00:00:00,10708.896192,    5.446990,    0.759905,    0.002478,  109.574663,  181.789038,    0.003517,    0.590144,   50.637655,    4.232946,    0.000000,    4.281283,   84.365700,    1.255430,    0.030000,    0.030000,    0.703097
1998-07-19 00:00:00,14373.582786,    5.447352,    0.759905,    0.002433,  111.278192,  184.627695,    0.003151,    0.597712,   51.023328,    4.233799,    0.000000,    4.281332,   84.850280,    1.258813,    0.030000,    0.030000,    0.695317
1998-07-20 00:00:00,    0.000000,    5.447711,    0.759905,    0.002390,  112.981625,  187.466195,    0.002840,    0.605280,   51.405651,    4.234426,    0.000003,    4.281370,   85.327449,    1.261127,    0.030000,    0.030000,    0.687648
1998-07-21 00:00:00,    0.000000,    5.448067,    0.759905,    0.002347,  114.685082,  190.304743,    0.002575,    0.612849,   51.785386,    4.235048,    0.000003,    4.281408,   85.802120,    1.263415,    0.030000,    0.030000,    0.680056
1998-07-22 00:00:00,    0.000000,    5.448417,    0.759905,    0.002306,  116.388403,  193.143067,    0.002349,    0.620417,   52.162543,    4.235665,    0.000003,    4.281446,   86.274277,    1.265679,    0.030000,    0.030000,    0.672541
1998-07-23 00:00:00,  378.882201,    5.448767,    0.759905,    0.002265,  118.091574,  195.981145,    0.002158,    0.627984,   52.537169,    4.236277,    0.000003,    4.281483,   86.743955,    1.267917,    0.030000,    0.030000,    0.665103
1998-07-24 00:00:00,    0.000000,    5.449116,    0.759905,    0.002225,  119.794577,  198.818948,    0.001994,    0.635551,   52.909310,    4.236882,    0.000003,    4.281519,   87.211186,    1.270130,    0.030000,    0.030000,    0.657740
1998-07-25 00:00:00,    0.000000,    5.449461,    0.759905,    0.002185,  121.497442,  201.656523,    0.001855,    0.643117,   53.279020,    4.237483,    0.000003,    4.281555,   87.676017,    1.272318,    0.030000,    0.030000,    0.650452
1998-07-26 00:00:00,    0.000000,    5.449805,    0.759905,    0.002147,  123.200155,  204.493850,    0.001736,    0.650683,   53.646344,    4.238078,    0.000003,    4.281591,   88.138479,    1.274482,    0.030000,    0.030000,    0.643238
1998-07-27 00:00:00,    0.000000,    5.450146,    0.759905,    0.002109,  124.902725,  207.330942,    0.001634,    0.658249,   54.011328,    4.238667,    0.000003,    4.281627,   88.598612,    1.276622,    0.030000,    0.030000,    0.636097
1998-07-28 00:00:00,    0.000000,    5.450481,    0.759905,    0.002072,  126.605129,  210.167762,    0.001548,    0.665814,   54.374010,    4.239251,    0.000003,    4.281662,   89.056441,    1.278738,    0.030000,    0.030000,    0.629029
1998-07-29 00:00:00, 3741.265850,    5.450818,    0.759905,    0.002036,  128.307382,  213.004333,    0.001473,    0.673378,   54.734436,    4.239830,    0.000003,    4.281696,   89.512004,    1.280831,    0.030000,    0.030000,    0.622033
1998-07-30 00:00:00,10643.793572,    5.451157,    0.759905,    0.002000,  130.009322,  215.840386,    0.001410,    0.680941,   55.092606,    4.240404,    0.000003,    4.281731,   89.965284,    1.282899,    0.030000,    0.030000,    0.615108
1998-07-31 00:00:00, 3377.095606,    5.451488,    0.759905,    0.001965,  131.711221,  218.676373,    0.001355,    0.688504,   55.448629,    4.240972,    0.000003,    4.281765,   90.416399,    1.284945,    0.030000,    0.030000,    0.608253
1998-08-01 00:00:00, 2019.792046,    5.451816,    0.759905,    0.001931,  133.413064,  221.512274,    0.001308,    0.696066,   55.802538,    4.241535,    0.000003,    4.281798,   90.865376,    1.286967,    0.030000,    0.030000,    0.601468
1998-08-02 00:00:00,    0.000000,    5.452143,    0.759905,    0.001897,  135.114783,  224.347970,    0.001267,    0.703629,   56.154355,    4.242094,    0.000003,    4.281831,   91.312222,    1.288967,    0.030000,    0.030000,    0.594751
1998-08-03 00:00:00,    0.000000,    5.452469,    0.759905,    0.001864,  136.816359,  227.183433,    0.001232,    0.711190,   56.504110,    4.242647,    0.000003,    4.281864,   91.756962,    1.290945,    0.030000,    0.030000,    0.588103
1998-08-04 00:00:00,    0.000000,    5.452794,    0.759905,    0.001832,  138.517777,  230.018635,    0.001202,    0.718751,   56.851835,    4.243195,    0.000003,    4.281896,   92.199619,    1.292900,    0.030000,    0.030000,    0.581523
1998-08-05 00:00:00,    0.000000,    5.453116,    0.759905,    0.001800,  140.219027,  232.853561,    0.001175,    0.726312,   57.197563,    4.243738,    0.000003,    4.281928,   92.640220,    1.294833,    0.030000,    0.030000,    0.575010
1998-08-06 00:00:00,    0.000000,    5.453435,    0.759905,    0.001769,  141.920110,  235.688212,    0.001152,    0.733872,   57.541326,    4.244276,    0.000003,    4.281960,   93.078792,    1.296744,    0.030000,    0.030000,    0.568562
1998-08-07 00:00:00,    0.000000,    5.453755,    0.759905,    0.001739,  143.620986,  238.522521,    0.001131,    0.741430,   57.883149,    4.244809,    0.000003,    4.281991,   93.515350,    1.298633,    0.030000,    0.030000,    0.562181
1998-08-08 00:00:00,    0.000000,    5.454070,    0.759905,    0.001709,  145.321707,  241.356576,    0.001113,    0.748989,   58.223074,    4.245337,    0.000003,    4.282022,   93.949937,    1.300501,    0.030000,    0.030000,    0.555864
1998-08-09 00:00:00, 4158.406407,    5.454383,    0.759905,    0.001679,  147.022343,  244.190491,    0.001096,    0.756546,   58.561149,    4.245861,    0.000003,    4.282052,   94.382600,    1.302348,    0.030000,    0.030000,    0.549612
1998-08-10 00:00:00,    0.000000,    5.454690,    0.759905,    0.001650,  148.722805,  247.024121,    0.001082,    0.764103,   58.897383,    4.246379,    0.000003,    4.282082,   94.813337,    1.304174,    0.030000,    0.030000,    0.543423
1998-08-11 00:00:00,    0.000000,    5.454996,    0.759905,    0.001622,  150.423087,  249.857454,    0.001069,    0.771660,   59.231804,    4.246893,    0.000003,    4.282112,   95.242172,    1.305979,    0.030000,    0.030000,    0.537297
1998-08-12 00:00:00,    0.000000,    5.455298,    0.759905,    0.001594,  152.123237,  252.690569,    0.001056,    0.779216,   59.564451,    4.247401,    0.000003,    4.282141,   95.669142,    1.307764,    0.030000,    0.030000,    0.531233
1998-08-13 00:00:00,    0.000000,    5.455593,    0.759905,    0.001567,  153.823089,  255.523190,    0.001045,    0.786770,   59.895313,    4.247905,    0.000003,    4.282170,   96.094223,    1.309528,    0.030000,    0.030000,    0.525231
1998-08-14 00:00:00,11261.871995,    5.455890,    0.759905,    0.001540,  155.522746,  258.355489,    0.001035,    0.794324,   60.224441,    4.248404,    0.000003,    4.282199,   96.517469,    1.311271,    0.030000,    0.030000,    0.519290
1998-08-15 00:00:00,20178.691640,    5.456188,    0.759905,    0.001514,  157.221791,  261.186767,    0.001026,    0.801874,   60.551768,    4.248897,    0.000003,    4.282227,   96.938778,    1.312995,    0.030000,    0.030000,    0.513410
1998-08-16 00:00:00, 5197.688073,    5.456486,    0.759905,    0.001488,  158.920346,  264.017229,    0.001017,    0.809423,   60.877347,    4.249384,    0.000003,    4.282254,   97.358211,    1.314698,    0.030000,    0.030000,    0.507589
1998-08-17 00:00:00,    0.000000,    5.456783,    0.759905,    0.001463,  160.619521,  266.848735,    0.001008,    0.816974,   61.201454,    4.249868,    0.000003,    4.282281,   97.776119,    1.316383,    0.030000,    0.030000,    0.501828
1998-08-18 00:00:00,    0.000000,    5.457076,    0.759905,    0.001438,  162.318635,  269.680142,    0.001000,    0.824526,   61.523959,    4.250349,    0.000003,    4.282309,   98.192319,    1.318048,    0.030000,    0.030000,    0.496125
1998-08-19 00:00:00,    0.000000,    5.457364,    0.759905,    0.001413,  164.017496,  272.511131,    0.000992,    0.832076,   61.844842,    4.250824,    0.000003,    4.282335,   98.606776,    1.319694,    0.030000,    0.030000,    0.490480
1998-08-20 00:00:00,    0.000000,    5.457650,    0.759905,    0.001389,  165.715651,  275.340941,    0.000985,    0.839622,   62.164026,    4.251294,    0.000003,    4.282361,   99.019380,    1.321320,    0.030000,    0.030000,    0.484893
1998-08-21 00:00:00,    0.000000,    5.457931,    0.759905,    0.001366,  167.413721,  278.170612,    0.000978,    0.847169,   62.481672,    4.251759,    0.000003,    4.282387,   99.430333,    1.322928,    0.030000,    0.030000,    0.479363
1998-08-22 00:00:00,    0.000000,    5.458209,    0.759905,    0.001343,  169.111874,  281.000428,    0.000971,    0.854716,   62.797840,    4.252220,    0.000003,    4.282413,   99.839702,    1.324517,    0.030000,    0.030000,    0.473889
1998-08-23 00:00:00,    0.000000,    5.458489,    0.759905,    0.001320,  170.810324,  283.830745,    0.000964,    0.862264,   63.112596,    4.252678,    0.000003,    4.282438,  100.247567,    1.326089,    0.030000,    0.030000,    0.468470
1998-08-24 00:00:00, 7315.011109,    5.458763,    0.759905,    0.001298,  172.508231,  286.660158,    0.000957,    0.869810,   63.425778,    4.253130,    0.000003,    4.282463,  100.653707,    1.327642,    0.030000,    0.030000,    0.463107
1998-08-25 00:00:00,12130.456058,    5.459035,    0.759905,    0.001276,  174.205834,  289.489065,    0.000950,    0.877354,   63.737459,    4.253578,    0.000003,    4.282487,  101.058207,    1.329176,    0.030000,    0.030000,    0.457798
1998-08-26 00:00:00,    0.000000,    5.459303,    0.759905,    0.001254,  175.902807,  292.316921,    0.000943,    0.884896,   64.047589,    4.254020,    0.000003,    4.282511,  101.460995,    1.330692,    0.030000,    0.030000,    0.452544
1998-08-27 00:00:00,  475.629988,    5.459570,    0.759905,    0.001233,  177.599825,  295.144857,    0.000937,    0.892438,   64.356334,    4.254458,    0.000003,    4.282535,  101.862282,    1.332191,    0.030000,    0.030000,    0.447343
1998-08-28 00:00:00,  779.188951,    5.459841,    0.759905,    0.001212,  179.295293,  297.970200,    0.000930,    0.899973,   64.663372,    4.254888,    0.000003,    4.282558,  102.261635,    1.333671,    0.030000,    0.030000,    0.442195
