151.79	145.69	142.24	140.37	139.47	139.18	139.27	139.59	140.04	140.59	141.17	141.78	142.39	142.99	143.57	144.15	144.7	145.23	145.75	146.25	146.74	147.21	147.66	148.11	148.55	148.97	149.4	149.81	150.22	150.62	151.03	151.43	151.82	152.22	152.62	153.01	153.41	153.81	154.21	154.61	155.01	155.41	155.82	156.23	156.64	157.05	157.46	157.88	158.3	158.73	159.15	159.58	160.01	160.45	160.89	161.33	161.77	162.21	162.66	163.11	163.57	164.02	164.48	164.94	165.4	165.86	166.33	166.79	167.26	167.73	168.21	168.68	169.15	169.63	170.11	170.58	171.06	171.54	172.03	172.51	172.99	173.47	173.95	174.44	174.92	175.4	175.89	176.37	176.86	177.34	177.82	178.31	178.79	179.27	179.75	180.23	180.71	181.19	181.67	182.14
112.54	123.15	129.69	133.91	136.77	138.82	140.36	141.57	142.57	143.41	144.14	144.79	145.38	145.93	146.44	146.93	147.39	147.83	148.26	148.68	149.09	149.49	149.89	150.28	150.67	151.06	151.45	151.83	152.22	152.61	152.99	153.38	153.77	154.16	154.56	154.95	155.35	155.75	156.16	156.56	156.97	157.39	157.8	158.22	158.64	159.06	159.49	159.92	160.35	160.79	161.23	161.67	162.11	162.56	163	163.46	163.91	164.36	164.82	165.28	165.74	166.2	166.67	167.13	167.6	168.07	168.54	169.01	169.49	169.96	170.43	170.91	171.39	171.86	172.34	172.82	173.29	173.77	174.25	174.73	175.21	175.68	176.16	176.64	177.11	177.59	178.06	178.54	179.01	179.48	179.95	180.42	180.89	181.36	181.83	182.29	182.75	183.22	183.68	184.13
140.41	141.14	142.72	144.4	145.91	147.15	148.15	148.94	149.57	150.08	150.51	150.87	151.19	151.48	151.76	152.03	152.3	152.58	152.86	153.14	153.43	153.74	154.05	154.37	154.69	155.03	155.38	155.73	156.09	156.46	156.84	157.22	157.61	158	158.4	158.8	159.21	159.63	160.05	160.47	160.9	161.33	161.77	162.21	162.65	163.09	163.54	163.99	164.45	164.9	165.36	165.82	166.28	166.75	167.21	167.68	168.15	168.62	169.09	169.56	170.03	170.5	170.97	171.44	171.92	172.39	172.86	173.33	173.81	174.28	174.75	175.22	175.69	176.15	176.62	177.08	177.55	178.01	178.47	178.93	179.39	179.84	180.3	180.75	181.2	181.64	182.09	182.53	182.97	183.4	183.84	184.27	184.7	185.12	185.54	185.96	186.38	186.79	187.2	187.61
167.55	165.75	164.2	162.91	161.86	161.01	160.33	159.79	159.37	159.03	158.78	158.6	158.48	158.42	158.41	158.44	158.52	158.64	158.79	158.97	159.18	159.42	159.68	159.97	160.27	160.6	160.93	161.29	161.66	162.03	162.42	162.83	163.23	163.65	164.08	164.51	164.95	165.39	165.84	166.29	166.75	167.21	167.68	168.14	168.61	169.08	169.55	170.03	170.5	170.98	171.45	171.93	172.4	172.88	173.35	173.83	174.3	174.77	175.24	175.71	176.17	176.64	177.1	177.56	178.02	178.47	178.92	179.37	179.81	180.25	180.69	181.13	181.56	181.98	182.4	182.82	183.24	183.64	184.05	184.45	184.84	185.23	185.62	186	186.38	186.75	187.11	187.47	187.83	188.18	188.52	188.86	189.19	189.52	189.84	190.15	190.46	190.77	191.07	191.36
185.32	182.02	178.64	175.65	173.15	171.13	169.52	168.25	167.26	166.51	165.94	165.53	165.25	165.08	165	165	165.07	165.2	165.37	165.59	165.84	166.13	166.44	166.78	167.14	167.52	167.91	168.32	168.74	169.17	169.62	170.07	170.52	170.99	171.45	171.92	172.4	172.88	173.36	173.84	174.32	174.81	175.29	175.77	176.25	176.73	177.21	177.68	178.15	178.62	179.09	179.55	180	180.46	180.9	181.35	181.78	182.22	182.64	183.06	183.47	183.88	184.28	184.67	185.06	185.44	185.81	186.17	186.53	186.88	187.22	187.55	187.88	188.19	188.5	188.8	189.09	189.37	189.65	189.91	190.17	190.42	190.66	190.89	191.11	191.33	191.54	191.74	191.93	192.11	192.28	192.44	192.6	192.75	192.89	193.02	193.14	193.26	193.37	193.47
188.59	181.14	177.11	174.77	173.29	172.29	171.58	171.09	170.76	170.57	170.5	170.52	170.63	170.81	171.04	171.33	171.66	172.02	172.41	172.82	173.26	173.7	174.16	174.63	175.11	175.6	176.09	176.59	177.08	177.58	178.08	178.58	179.08	179.58	180.07	180.56	181.05	181.53	182.01	182.48	182.94	183.4	183.86	184.3	184.74	185.17	185.59	186	186.41	186.8	187.18	187.55	187.92	188.27	188.61	188.94	189.26	189.56	189.86	190.14	190.41	190.66	190.91	191.14	191.36	191.57	191.76	191.95	192.12	192.28	192.42	192.55	192.67	192.78	192.87	192.96	193.03	193.09	193.14	193.17	193.2	193.21	193.22	193.22	193.2	193.18	193.14	193.1	193.05	192.98	192.91	192.83	192.74	192.64	192.54	192.43	192.31	192.19	192.06	191.93
141.67	153.85	160.76	164.84	167.4	169.15	170.46	171.54	172.49	173.36	174.19	174.99	175.76	176.52	177.25	177.96	178.66	179.34	180	180.65	181.28	181.89	182.49	183.08	183.65	184.21	184.75	185.28	185.8	186.31	186.8	187.28	187.74	188.19	188.63	189.05	189.46	189.86	190.24	190.6	190.95	191.28	191.6	191.91	192.19	192.46	192.72	192.95	193.18	193.38	193.57	193.73	193.89	194.02	194.14	194.24	194.32	194.38	194.43	194.46	194.47	194.47	194.45	194.42	194.37	194.3	194.22	194.13	194.02	193.89	193.75	193.6	193.44	193.26	193.06	192.86	192.65	192.43	192.2	191.96	191.72	191.47	191.21	190.94	190.67	190.39	190.1	189.81	189.52	189.21	188.91	188.59	188.28	187.96	187.65	187.33	187.02	186.71	186.4	186.09
174.63	171.07	170.07	170.31	171.21	172.46	173.88	175.35	176.8	178.2	179.52	180.76	181.91	182.98	183.97	184.9	185.76	186.56	187.3	188	188.65	189.26	189.83	190.37	190.87	191.35	191.79	192.2	192.59	192.95	193.28	193.59	193.87	194.13	194.37	194.58	194.77	194.93	195.07	195.19	195.29	195.37	195.42	195.45	195.46	195.45	195.42	195.36	195.29	195.19	195.07	194.94	194.78	194.6	194.41	194.19	193.96	193.71	193.44	193.16	192.87	192.56	192.24	191.91	191.56	191.2	190.84	190.46	190.07	189.67	189.27	188.85	188.43	188	187.57	187.15	186.72	186.29	185.87	185.44	185.02	184.6	184.17	183.75	183.32	182.9	182.47	182.05	181.62	181.2	180.78	180.35	179.94	179.52	179.12	178.73	178.34	177.96	177.58	177.21
179.54	178.41	177.26	177.04	177.61	178.64	179.89	181.21	182.5	183.73	184.87	185.92	186.87	187.72	188.5	189.19	189.82	190.37	190.87	191.31	191.7	192.05	192.35	192.61	192.83	193.01	193.16	193.27	193.36	193.41	193.43	193.42	193.39	193.33	193.24	193.13	192.99	192.83	192.65	192.45	192.23	191.98	191.72	191.44	191.13	190.81	190.48	190.12	189.75	189.36	188.95	188.53	188.1	187.65	187.19	186.72	186.24	185.76	185.28	184.8	184.31	183.82	183.33	182.83	182.33	181.83	181.32	180.82	180.31	179.8	179.29	178.78	178.28	177.78	177.3	176.83	176.37	175.92	175.48	175.04	174.6	174.17	173.73	173.31	172.88	172.45	172.02	171.6	171.17	170.75	170.32	169.9	169.47	169.05	168.63	168.21	167.8	167.39	166.98	166.57
184.46	175.9	174.79	175.76	177.16	178.5	179.67	180.67	181.52	182.24	182.85	183.37	183.8	184.16	184.45	184.68	184.86	185	185.08	185.13	185.14	185.11	185.05	184.95	184.83	184.68	184.5	184.3	184.07	183.82	183.55	183.25	182.94	182.61	182.26	181.9	181.52	181.14	180.74	180.34	179.93	179.51	179.09	178.65	178.21	177.75	177.29	176.82	176.35	175.86	175.37	174.88	174.38	173.88	173.39	172.91	172.45	172	171.56	171.13	170.7	170.28	169.85	169.43	169	168.58	168.15	167.72	167.29	166.86	166.43	165.99	165.56	165.12	164.69	164.26	163.83	163.41	162.99	162.57	162.16	161.75	161.34	160.93	160.52	160.11	159.7	159.3	158.89	158.48	158.07	157.66	157.25	156.83	156.42	156	155.59	155.17	154.75	154.34
