12714	0.00090584	3.1007e-10	1.1729e-13	4.2172e-14	2.7744e-14	9.6418e-15	5.2424e-17	6.1478e-17	7.2562e-17	8.7421e-17	1.0497e-16	1.2599e-16	1.509e-16	1.8013e-16	2.1384e-16	2.5234e-16	2.9641e-16	3.4717e-16	4.0586e-16	4.7388e-16	5.529e-16	6.4487e-16	7.5213e-16	8.7743e-16	1.024e-15	1.1958e-15	1.3975e-15	1.6346e-15	1.9138e-15	2.2429e-15	2.6316e-15	3.0912e-15	3.6351e-15	4.2784e-15	5.0338e-15	5.9033e-15	6.8952e-15	8.0398e-15	9.3748e-15	1.0941e-14	1.2784e-14	1.4959e-14	1.7532e-14	2.0579e-14	2.4193e-14	2.8487e-14	3.3595e-14	3.9681e-14	4.6939e-14	5.5608e-14	6.5973e-14	7.8381e-14	9.3236e-14	1.1098e-13	1.319e-13	1.5607e-13	1.8403e-13	2.1679e-13	2.5553e-13	3.0156e-13	3.565e-13	4.2228e-13	5.0137e-13	5.9671e-13	7.1182e-13	8.5105e-13	1.0195e-12	1.2235e-12	1.4709e-12	1.771e-12	2.1354e-12	2.5773e-12	3.1103e-12	3.7418e-12	4.4847e-12	5.3667e-12	6.4225e-12	7.6914e-12	9.2191e-12	1.1061e-11	1.3284e-11	1.5971e-11	1.9231e-11	2.321e-11	2.8091e-11	3.4098e-11	4.1497e-11	5.0596e-11	6.1779e-11	7.5499e-11	9.2309e-11	1.1283e-10	1.3766e-10	1.6744e-10	2.0299e-10	2.4557e-10	2.9673e-10	3.5855e-10	4.3399e-10
16749	0.0021794	1.36e-08	7.8504e-13	2.6814e-13	4.0519e-13	3.3615e-13	4.304e-15	5.3634e-15	6.5209e-15	7.9339e-15	9.6424e-15	1.1698e-14	1.4154e-14	1.7056e-14	2.0428e-14	2.4305e-14	2.8774e-14	3.3951e-14	3.9966e-14	4.6969e-14	5.5135e-14	6.4672e-14	7.583e-14	8.89e-14	1.0423e-13	1.2224e-13	1.4342e-13	1.6836e-13	1.9776e-13	2.3247e-13	2.7352e-13	3.2209e-13	3.7961e-13	4.4768e-13	5.2758e-13	6.1952e-13	7.2445e-13	8.4557e-13	9.8683e-13	1.1524e-12	1.3473e-12	1.5771e-12	1.8485e-12	2.1697e-12	2.5502e-12	3.0017e-12	3.538e-12	4.176e-12	4.9357e-12	5.8413e-12	6.9222e-12	8.2134e-12	9.756e-12	1.1594e-11	1.3753e-11	1.6239e-11	1.9109e-11	2.2463e-11	2.6417e-11	3.1104e-11	3.6681e-11	4.3339e-11	5.1321e-11	6.0911e-11	7.2454e-11	8.6367e-11	1.0314e-10	1.2339e-10	1.4785e-10	1.774e-10	2.1315e-10	2.5633e-10	3.0815e-10	3.6921e-10	4.4072e-10	5.2525e-10	6.26e-10	7.4652e-10	8.9097e-10	1.0643e-09	1.2725e-09	1.5229e-09	1.8254e-09	2.1928e-09	2.6414e-09	3.1909e-09	3.8642e-09	4.6879e-09	5.6947e-09	6.9231e-09	8.4196e-09	1.0235e-08	1.2418e-08	1.5018e-08	1.8102e-08	2.1772e-08	2.6156e-08	3.142e-08	3.781e-08
25653	0.0033848	2.2048e-08	6.0582e-13	1.7127e-13	2.387e-13	3.2632e-13	3.5902e-13	4.4013e-13	5.3925e-13	6.6022e-13	8.0747e-13	9.8564e-13	1.1996e-12	1.4535e-12	1.7497e-12	2.092e-12	2.4883e-12	2.949e-12	3.4858e-12	4.1122e-12	4.8441e-12	5.7004e-12	6.7034e-12	7.8793e-12	9.2597e-12	1.0882e-11	1.279e-11	1.5037e-11	1.7685e-11	2.081e-11	2.4503e-11	2.8869e-11	3.4035e-11	4.0139e-11	4.729e-11	5.5497e-11	6.4849e-11	7.5628e-11	8.8175e-11	1.0286e-10	1.2009e-10	1.4036e-10	1.6425e-10	1.9244e-10	2.2574e-10	2.6513e-10	3.1178e-10	3.671e-10	4.3275e-10	5.1074e-10	6.0349e-10	7.1387e-10	8.4522e-10	1.001e-09	1.1831e-09	1.3916e-09	1.6311e-09	1.9099e-09	2.2371e-09	2.6232e-09	3.0805e-09	3.624e-09	4.2725e-09	5.0478e-09	5.9764e-09	7.0899e-09	8.4253e-09	1.0029e-08	1.1954e-08	1.4269e-08	1.7051e-08	2.0392e-08	2.4374e-08	2.903e-08	3.4444e-08	4.0804e-08	4.8335e-08	5.7286e-08	6.7943e-08	8.0645e-08	9.5797e-08	1.139e-07	1.3562e-07	1.6183e-07	1.9362e-07	2.323e-07	2.7934e-07	3.3648e-07	4.0579e-07	4.8969e-07	5.9109e-07	7.1304e-07	8.5836e-07	1.0298e-06	1.2313e-06	1.4691e-06	1.7505e-06	2.0858e-06	2.4896e-06
20146	0.0031401	2.217e-08	1.3483e-11	1.6091e-11	1.8932e-11	2.2926e-11	2.8124e-11	3.4508e-11	4.2324e-11	5.188e-11	6.3529e-11	7.7636e-11	9.4585e-11	1.147e-10	1.3816e-10	1.6526e-10	1.9663e-10	2.3308e-10	2.7552e-10	3.2497e-10	3.8267e-10	4.5004e-10	5.2879e-10	6.209e-10	7.2875e-10	8.5513e-10	1.0034e-09	1.1774e-09	1.3819e-09	1.6223e-09	1.9054e-09	2.2388e-09	2.6318e-09	3.0941e-09	3.6328e-09	4.2472e-09	4.9439e-09	5.7433e-09	6.6694e-09	7.7477e-09	9.007e-09	1.0481e-08	1.2208e-08	1.4236e-08	1.6617e-08	1.9419e-08	2.2717e-08	2.6605e-08	3.119e-08	3.6604e-08	4.3002e-08	5.0565e-08	5.9506e-08	7.0033e-08	8.2221e-08	9.6055e-08	1.1182e-07	1.3004e-07	1.5128e-07	1.7614e-07	2.0538e-07	2.3987e-07	2.8071e-07	3.2918e-07	3.8677e-07	4.5528e-07	5.3677e-07	6.338e-07	7.4935e-07	8.8702e-07	1.0511e-06	1.2462e-06	1.4763e-06	1.7423e-06	2.0483e-06	2.4042e-06	2.8217e-06	3.313e-06	3.8921e-06	4.5755e-06	5.3824e-06	6.3368e-06	7.4706e-06	8.8256e-06	1.0453e-05	1.2413e-05	1.4772e-05	1.7606e-05	2.1005e-05	2.5073e-05	2.9932e-05	3.5701e-05	4.2484e-05	5.0375e-05	5.9525e-05	7.018e-05	8.2634e-05	9.7289e-05	0.00011474
10968	0.0034473	2.5263e-08	1.0076e-09	1.1917e-09	1.4328e-09	1.7417e-09	2.1301e-09	2.6065e-09	3.1881e-09	3.8966e-09	4.7567e-09	5.7935e-09	7.0327e-09	8.4946e-09	1.0188e-08	1.2134e-08	1.4372e-08	1.6958e-08	1.9949e-08	2.3414e-08	2.7429e-08	3.2088e-08	3.7498e-08	4.3782e-08	5.109e-08	5.9593e-08	6.9496e-08	8.1038e-08	9.4498e-08	1.1021e-07	1.2856e-07	1.5002e-07	1.751e-07	2.0436e-07	2.3812e-07	2.7619e-07	3.1894e-07	3.6756e-07	4.2339e-07	4.8782e-07	5.624e-07	6.4889e-07	7.4934e-07	8.6612e-07	1.002e-06	1.1603e-06	1.3449e-06	1.5603e-06	1.8118e-06	2.1058e-06	2.4495e-06	2.8516e-06	3.3217e-06	3.8686e-06	4.4928e-06	5.1909e-06	5.9768e-06	6.8741e-06	7.9077e-06	9.1042e-06	1.0495e-05	1.2116e-05	1.4014e-05	1.624e-05	1.8853e-05	2.1923e-05	2.5529e-05	2.9767e-05	3.4748e-05	4.0604e-05	4.7487e-05	5.5558e-05	6.4921e-05	7.5545e-05	8.757e-05	0.00010135	0.00011727	0.00013572	0.00015714	0.00018203	0.00021097	0.00024467	0.0002841	0.00033054	0.00038547	0.00045062	0.00052778	0.00061893	0.00072636	0.00085264	0.0010007	0.001173	0.0013713	0.0015969	0.001853	0.0021451	0.0024797	0.002866	0.0033179
11291	0.0056771	9.3291e-08	7.8066e-08	8.7609e-08	1.0467e-07	1.2695e-07	1.5443e-07	1.878e-07	2.2814e-07	2.7679e-07	3.3521e-07	4.0484e-07	4.8706e-07	5.8279e-07	6.9218e-07	8.1616e-07	9.5705e-07	1.1178e-06	1.3015e-06	1.5116e-06	1.7523e-06	2.0282e-06	2.3446e-06	2.7079e-06	3.1253e-06	3.6051e-06	4.1571e-06	4.7926e-06	5.5247e-06	6.3687e-06	7.3423e-06	8.4661e-06	9.7628e-06	1.1255e-05	1.295e-05	1.4827e-05	1.6901e-05	1.9227e-05	2.186e-05	2.4856e-05	2.8277e-05	3.2187e-05	3.6664e-05	4.1794e-05	4.7677e-05	5.4429e-05	6.2183e-05	7.1094e-05	8.134e-05	9.3125e-05	0.00010669	0.0001223	0.00014024	0.00016073	0.0001836	0.00020859	0.00023617	0.00026708	0.00030205	0.00034182	0.00038722	0.00043924	0.00049905	0.00056793	0.0006473	0.00073879	0.00084419	0.0009656	0.0011054	0.0012664	0.0014515	0.0016637	0.0019034	0.0021675	0.0024585	0.0027838	0.0031508	0.003566	0.0040364	0.0045694	0.0051735	0.0058593	0.0066422	0.0075418	0.0085804	0.0097804	0.011163	0.01275	0.014565	0.016632	0.018975	0.021608	0.024528	0.027724	0.031216	0.035053	0.039289	0.044015	0.049369
10219	0.016681	7.5412e-06	5.6795e-06	6.1109e-06	7.2152e-06	8.6747e-06	1.0439e-05	1.2538e-05	1.5026e-05	1.7969e-05	2.1433e-05	2.5481e-05	3.0164e-05	3.5499e-05	4.1457e-05	4.8065e-05	5.5421e-05	6.365e-05	7.2876e-05	8.3235e-05	9.4882e-05	0.00010799	0.00012276	0.00013941	0.0001582	0.00017942	0.00020341	0.00023052	0.00026121	0.00029594	0.00033529	0.00037987	0.00043035	0.0004873	0.00055044	0.00061854	0.00069197	0.00077254	0.00086189	0.00096151	0.0010729	0.0011976	0.0013375	0.0014944	0.0016705	0.0018682	0.0020902	0.0023397	0.0026199	0.0029348	0.0032886	0.0036859	0.0041311	0.004625	0.0051565	0.0057161	0.0063137	0.0069641	0.0076795	0.0084703	0.0093486	0.010327	0.011422	0.012646	0.014016	0.015546	0.017253	0.019155	0.021271	0.023621	0.026223	0.029087	0.032169	0.035382	0.038752	0.042355	0.046242	0.050446	0.054988	0.05989	0.065171	0.070867	0.077051	0.083818	0.091246	0.099375	0.10821	0.11771	0.12784	0.13854	0.14986	0.16227	0.17534	0.18858	0.20179	0.21494	0.22799	0.24114	0.25468
12892	0.032832	0.00047032	0.00036306	0.00038851	0.00045108	0.00053079	0.00062372	0.0007306	0.00085344	0.00099447	0.0011557	0.0013388	0.0015443	0.0017712	0.0020162	0.0022793	0.0025636	0.0028729	0.0032105	0.0035797	0.0039843	0.0044284	0.0049165	0.0054535	0.0060448	0.0066963	0.0074149	0.0082076	0.0090826	0.010049	0.011116	0.012295	0.013595	0.01502	0.016545	0.018121	0.019759	0.021499	0.02337	0.025394	0.02759	0.029975	0.032567	0.035383	0.038443	0.041765	0.045371	0.049281	0.053518	0.058103	0.063058	0.068401	0.074134	0.080174	0.086221	0.092118	0.098019	0.10409	0.1104	0.11702	0.12398	0.13133	0.1391	0.14729	0.15589	0.16486	0.17416	0.18372	0.19348	0.20334	0.21319	0.22285	0.23241	0.24096	0.24841	0.25489	0.26032	0.26456	0.26738	0.26853	0.26776	0.26487	0.25972	0.2521	0.24158	0.22755	0.20926	0.18596	0.15698	0.12196	0.081862	0.043432	0.020344	0.01137	0.0075849	0.0056435	0.0044973	0.0037577	0.0032497
10400	0.17708	0.026071	0.020215	0.020947	0.023286	0.026179	0.029411	0.032985	0.036953	0.041358	0.046227	0.051562	0.057329	0.06342	0.069685	0.076105	0.082759	0.08972	0.097041	0.10477	0.11294	0.12162	0.13083	0.14064	0.15108	0.1622	0.17405	0.18668	0.20014	0.21449	0.22976	0.24601	0.26322	0.28124	0.2993	0.31649	0.33305	0.34955	0.36628	0.38336	0.40084	0.41871	0.43693	0.45545	0.4742	0.49307	0.51196	0.53074	0.54924	0.56731	0.58472	0.60121	0.6163	0.62852	0.63477	0.6357	0.6327	0.62623	0.6163	0.60278	0.58554	0.56438	0.53895	0.50875	0.47324	0.43184	0.38399	0.32916	0.26697	0.19748	0.12248	0.053449	0.019656	0.010031	0.0063998	0.0045949	0.0035372	0.0028464	0.0023582	0.0019937	0.0017076	0.0014751	0.0012807	0.0011131	0.00096406	0.00082733	0.00069792	0.00057223	0.00044813	0.00032457	0.00020404	0.00010186	4.5131e-05	2.3977e-05	1.5248e-05	1.0834e-05	8.2585e-06	6.6124e-06	5.485e-06
11410	3.9197	1.1053	0.80885	0.77599	0.79914	0.83714	0.88151	0.93115	0.98625	1.0468	1.1121	1.1811	1.252	1.3218	1.3872	1.4484	1.5068	1.5636	1.6192	1.6741	1.7285	1.7825	1.8362	1.8896	1.9425	1.995	2.0467	2.0975	2.1471	2.1951	2.2411	2.2847	2.3246	2.3579	2.3756	2.3707	2.3466	2.3086	2.2591	2.1981	2.1253	2.0401	1.9422	1.8309	1.7059	1.5667	1.4128	1.2442	1.0607	0.86238	0.65025	0.42759	0.21044	0.069208	0.028514	0.016071	0.010606	0.0076355	0.0058022	0.0045633	0.0036698	0.0029988	0.0024703	0.0020418	0.0016818	0.0013736	0.001102	0.00085919	0.00063811	0.00043486	0.00024993	0.00010169	3.5127e-05	1.6966e-05	1.0288e-05	7.0338e-06	5.1627e-06	3.9652e-06	3.1378e-06	2.5366e-06	2.0797e-06	1.7223e-06	1.436e-06	1.1997e-06	9.994e-07	8.2544e-07	6.7051e-07	5.2957e-07	3.9974e-07	2.7923e-07	1.6939e-07	8.1648e-08	3.4936e-08	1.7932e-08	1.1024e-08	7.5782e-09	5.6e-09	4.3538e-09	3.5072e-09
