time,Volume,Vol Snow,Vol Black Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Snowfall,Lake Level,Surface Area,Black Ice,Snow Height,Snow Density,White Ice,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,H_s,L,T,LakeNumber,Max dT/dz,CD
1997-01-12 24:00:00,3874090471.514569,    0.000000,    0.000000,    0.000000,981613.131416,708903.225838,    0.000000,-557581.957392,    0.000000,    0.000000,   41.008660,162014718.434707,    0.000000,    0.000000,    0.000000,    0.000000,    0.099643,   17.339039,   15.985252,   17.339039,1870236915431678.750000,-1367748541481706.000000,389424649178099.125000,-1258292584242813.000000,    0.000000,  100.000000,    0.098829,    2.511454,    1.268288,         nan,    0.306779,-9999.000000
1997-01-13 24:00:00,3873848759.906450,    0.000000,    0.000000,    0.000000,958861.402367,708903.225838,    0.000000,-499499.019446, 3402.243186,    0.000000,   41.007154,162012159.866276,    0.000000,    0.000000,    0.000000,    0.000000,    0.099575,   17.301615,   15.949103,   17.301615,1486541053014387.250000,-1225271094700585.500000,360670640641669.875000,-1168339505898482.750000,    0.000000,  100.000000,    0.177921,    4.419890,    1.682524,         nan,    0.253754,-9999.000000
1997-01-14 24:00:00,3873943940.691038,    0.000000,    0.000000,    0.000000,938562.449866,708903.225838,    0.000000,-150593.670449,14905.028685,    0.000000,   41.007747,162013167.374987,    0.000000,    0.000000,    0.000000,    0.000000,    0.099501,   17.357342,   16.000011,   17.357342,1538985919450417.750000,-369406273610273.500000,87577028721761.765625,-1474487044548227.000000,    0.000000,  100.000000,    0.011632,    0.341394,    0.467609,         nan,    0.250886,-9999.000000
1997-01-15 24:00:00,3874218030.056693,    0.000000,    0.000000,    0.000000,968617.297916,708903.225838,    0.000000,-171162.215507,185667.008718,    0.000000,   41.009454,162016068.668822,    0.000000,    0.000000,    0.000000,    0.000000,    0.099422,   17.186951,   16.277672,   17.186951,829629969439763.750000,-419860914638981.875000,-82659381846513.687500,-1854838008289428.500000,    0.000000,  100.000000,    0.067444,    1.745810,    1.057436,         nan,    0.530125,-9999.000000
1997-01-16 24:00:00,3874394860.926048,    0.000000,    0.000000,    0.000000,1048216.649963,708903.225838,    0.000000,-185496.609579,21548.050357,    0.000000,   41.010556,162017940.460928,    0.000000,    0.000000,    0.000000,    0.000000,    0.099337,   17.068554,   16.202819,   17.068554,759812895769320.875000,-455023183296925.625000,-165744365527785.531250,-2039947586729252.500000,    0.000000,  100.000000,    0.166309,    4.142195,    1.628811,         nan,    0.521500,-9999.000000
1997-01-17 24:00:00,3874576693.389909,    0.000000,    0.000000,    0.000000,1075321.898564,708903.225840,    0.000000,-186253.664402,    0.000000,    0.000000,   41.011688,162019865.195968,    0.000000,    0.000000,    0.000000,    0.000000,    0.099246,   16.987648,   16.154582,   16.987648,1403252538501258.500000,-456880238778265.187500,-171482434825307.625000,-2066255290494001.250000,    0.000000,  100.000000,    0.044537,    1.182713,    0.870352,         nan,    0.416298,-9999.000000
1997-01-18 24:00:00,3874731518.284481,    0.000000,    0.000000,    0.000000,1027936.523363,708903.225838,    0.000000,-165693.846989,    0.000000,    0.000000,   41.012652,162021504.050183,    0.000000,    0.000000,    0.000000,    0.000000,    0.099150,   16.986982,   16.055194,   16.986982,1973040235231633.000000,-406447006664309.062500,-134276808764127.265625,-2058572919458796.250000,    0.000000,  100.000000,    0.008787,    0.262614,    0.410123,         nan,    0.506944,-9999.000000
1997-01-19 24:00:00,3874551442.638309,    0.000000,    0.000000,    0.000000,992572.288213,708903.225838,    0.000000,-467940.208759,    0.000000,    0.000000,   41.011531,162019597.911429,    0.000000,    0.000000,    0.000000,    0.000000,    0.099048,   16.854896,   16.094641,   16.854896,1548694496282182.000000,-1147857332086117.750000,-44645612753124.140625,-1824002644841550.750000,    0.000000,  100.000000,    0.185404,    4.598321,    1.716149,         nan,    0.332567,-9999.000000
1997-01-20 24:00:00,3874496981.171307,    0.000000,    0.000000,    0.000000,960677.341016,708903.225838,    0.000000,-309003.977098,    0.000000,    0.000000,   41.011192,162019021.425296,    0.000000,    0.000000,    0.000000,    0.000000,    0.098940,   16.833020,   15.969405,   16.833020,1911226212256397.750000,-757986755821943.000000,-42296512642226.476562,-1762919943457429.000000,    0.000000,  100.000000,    0.039468,    1.056969,    0.822785,         nan,    0.601760,-9999.000000
1997-01-21 24:00:00,3874569509.025352,    0.000000,    0.000000,    0.000000,958682.800316,708903.225839,    0.000000,-186955.063151, 8100.906321,    0.000000,   41.011643,162019789.147952,    0.000000,    0.000000,    0.000000,    0.000000,    0.098826,   16.794018,   15.873105,   16.794018,1970619259769040.000000,-458600769909348.937500,-110182162673719.890625,-1989963122316529.750000,    0.000000,  100.000000,    0.023020,    0.642112,    0.641300,         nan,    0.584554,-9999.000000
1997-01-22 24:00:00,3874864820.986444,    0.000000,    0.000000,    0.000000,988137.158213,708903.225839,    0.000000,-101888.913920,118112.466125,    0.000000,   41.013482,162022915.087442,    0.000000,    0.000000,    0.000000,    0.000000,    0.098707,   16.638916,   15.792485,   16.638916,223132106263061.937500,-249933505846474.093750,-121921629539395.593750,-2033492863067465.000000,    0.000000,  100.000000,    0.125549,    3.160144,    1.422685,         nan,    0.569209,-9999.000000
1997-01-23 24:00:00,3874959914.338623,    0.000000,    0.000000,    0.000000,1051070.029563,708903.225839,    0.000000,-249960.692551,  648.088462,    0.000000,   41.014075,162023921.670663,    0.000000,    0.000000,    0.000000,    0.000000,    0.098583,   16.570843,   15.652809,   16.570843,1675935983236199.250000,-613153578826637.500000,-140214192668518.234375,-1988070818298436.250000,    0.000000,  100.000000,    0.553592,   12.891760,    2.873502,         nan,    0.516308,-9999.000000
1997-01-24 24:00:00,3874766819.350567,    0.000000,    0.000000,    0.000000,1090745.131563,708903.225838,    0.000000,-580145.002014,    0.000000,    0.000000,   41.012872,162021877.719424,    0.000000,    0.000000,    0.000000,    0.000000,    0.098453,   16.504751,   15.612760,   16.504751,2006803083752196.750000,-1423095689939320.000000,51795221697660.187500,-1686558080605268.000000,    0.000000,  100.000000,    0.059435,    1.549579,    0.996236,         nan,    0.496350,-9999.000000
1997-01-25 24:00:00,3874898741.326336,    0.000000,    0.000000,    0.000000,1052479.727712,708903.225838,    0.000000,-213571.532607,    0.000000,    0.000000,   41.013694,162023274.141405,    0.000000,    0.000000,    0.000000,    0.000000,    0.098317,   16.472274,   15.541081,   16.472274,1949531766007544.000000,-523890969485093.250000,-72820216384190.484375,-1926760149722403.000000,    0.000000,  100.000000,    0.112494,    2.843606,    1.349554,         nan,    0.585612,-9999.000000
1997-01-26 24:00:00,3875183809.896293,    0.000000,    0.000000,    0.000000,1032821.809762,708903.225839,    0.000000,-61399.585782,22197.151895,    0.000000,   41.015469,162026291.652437,    0.000000,    0.000000,    0.000000,    0.000000,    0.098176,   16.367449,   15.486080,   16.367449,429871482711861.937500,-150613183922241.281250,-45859839596730.507812,-1858149268030462.500000,    0.000000,  100.000000,    0.041527,    1.108141,    0.842467,         nan,    0.602022,-9999.000000
1997-01-27 24:00:00,3875253402.707438,    0.000000,    0.000000,    0.000000,1040904.506610,708903.225838,    0.000000,-264792.028480,    0.000000,    0.000000,   41.015902,162027028.307044,    0.000000,    0.000000,    0.000000,    0.000000,    0.098030,   16.244038,   15.378521,   16.244038,829776645394914.375000,-649534845861899.375000,-173555085933112.781250,-1974336708532835.500000,    0.000000,  100.000000,    0.031687,    0.862409,    0.743211,         nan,    0.661580,-9999.000000
1997-01-28 24:00:00,3874855456.895331,    0.000000,    0.000000,    0.000000,1064973.905564,708903.225839,    0.000000,-760857.249927,    0.000000,    0.000000,   41.013424,162022815.966560,    0.000000,    0.000000,    0.000000,    0.000000,    0.097878,   16.087822,   15.833139,   16.087538,1494752540018470.250000,-1866382834071636.000000,-198379966474656.562500,-1924845979938681.250000,    0.000000,  100.000000,    0.573798,   13.324417,    2.921323,         nan,    0.261717,-9999.000000
1997-01-29 24:00:00,3874785632.334338,    0.000000,    0.000000,    0.000000,1079294.815067,708903.225838,    0.000000,-444202.733656,    0.000000,    0.000000,   41.012989,162022076.858832,    0.000000,    0.000000,    0.000000,    0.000000,    0.097721,   16.022910,   15.831221,   16.022731,2181972965798007.000000,-1089629305658162.875000,-205146112904234.937500,-1990774431375880.000000,    0.000000,  100.000000,    0.097448,    2.477861,    1.259778,         nan,    0.309347,-9999.000000
1997-01-30 24:00:00,3875099833.784052,    0.000000,    0.000000,    0.000000,1080212.205566,708903.225838,    0.000000,-116276.945453,58651.829258,    0.000000,   41.014946,162025402.747549,    0.000000,    0.000000,    0.000000,    0.000000,    0.097559,   15.900033,   15.695243,   15.899804,678862695291233.000000,-285227347195906.437500,-146055676297867.687500,-2151106697376140.250000,    0.000000,  100.000000,    0.028083,    0.771380,    0.702894,         nan,    0.261984,-9999.000000
1997-01-31 24:00:00,3875088656.196771,    0.000000,    0.000000,    0.000000,1111645.357564,708903.225839,    0.000000,-418971.384883, 1296.188228,    0.000000,   41.014876,162025284.430427,    0.000000,    0.000000,    0.000000,    0.000000,    0.097392,   15.801182,   15.572273,   15.800981,1757831852821352.750000,-1027736807117759.125000,-232813662239902.125000,-2079719006548205.250000,    0.000000,  100.000000,    0.095834,    2.438571,    1.249750,         nan,    0.261378,-9999.000000
1997-02-01 24:00:00,3875868640.754121,    0.000000,    0.000000,    0.000000,1521398.587832,521023.041477,    0.000000,-222391.718951,    0.000000,    0.000000,   41.019734,162033540.731732,    0.000000,    0.000000,    0.000000,    0.000000,    0.097219,   15.798858,   15.448299,   15.798090,2287798530992294.000000,-545526886585767.875000,-242219344439551.031250,-2281179197133599.000000,    0.000000,  100.000000,    0.099318,    2.523363,    1.271292,         nan,    0.261029,-9999.000000
1997-02-02 24:00:00,3877443916.600867,    0.000000,    0.000000,    0.000000,1899405.333602,333142.857117,    0.000000,-140137.125652,149232.834569,    0.000000,   41.029545,162050215.359334,    0.000000,    0.000000,    0.000000,    0.000000,    0.097042,   15.734227,   15.127955,   15.734227,2000956825016866.500000,-343756369223971.687500,-179599797908225.812500,-2212048825871867.750000,    0.000000,  100.000000,    0.258599,    6.319905,    2.011920,         nan,    0.625812,-9999.000000
1997-02-03 24:00:00,3879368386.018592,    0.000000,    0.000000,    0.000000,2204498.538604,333142.857117,    0.000000,-80086.954927,133691.559776,    0.000000,   41.041530,162070586.274649,    0.000000,    0.000000,    0.000000,    0.000000,    0.096859,   15.577169,   14.530497,   15.577169,327870447645326.437500,-196453300436828.562500,-128562918024618.859375,-2075606592875530.500000,    0.000000,  100.000000,    0.076611,    1.969891,    1.123250,         nan,    0.526297,-9999.000000
1997-02-04 24:00:00,3881553378.236882,    0.000000,    0.000000,    0.000000,2783751.083106,333142.857117,    0.000000,-366640.234331,98538.325897,    0.000000,   41.055138,162093714.878841,    0.000000,    0.000000,    0.000000,    0.000000,    0.096671,   15.435959,   14.223674,   15.435959,1161580352569106.500000,-899368494814452.750000,-384856026678420.625000,-2168356772146599.250000,    0.000000,  100.000000,    0.245046,    6.004455,    1.961066,         nan,    0.491395,-9999.000000
1997-02-05 24:00:00,3883668296.785739,    0.000000,    0.000000,    0.000000,2856886.554106,333142.857116,    0.000000,-412708.310928,    0.000000,    0.000000,   41.068310,162116101.738440,    0.000000,    0.000000,    0.000000,    0.000000,    0.096478,   15.281007,   14.138365,   15.281007,1217159460484753.500000,-1012373486707505.375000,-422677905716149.312500,-2295460162186506.000000,    0.000000,  100.000000,    0.087907,    2.245492,    1.199254,         nan,    0.569020,-9999.000000
1997-02-06 24:00:00,3885457593.679636,    0.000000,    0.000000,    0.000000,2461099.324607,333142.857116,    0.000000,-341924.268306,    0.000000,    0.000000,   41.079454,162135041.824036,    0.000000,    0.000000,    0.000000,    0.000000,    0.096281,   15.217831,   14.832597,   15.217831,2361822047245743.500000,-838740230154170.000000,-261297343481721.906250,-2223550965236148.500000,    0.000000,  100.000000,    0.186217,    4.617827,    1.719785,         nan,    0.273944,-9999.000000
1997-02-07 24:00:00,3886634219.875905,    0.000000,    0.000000,    0.000000,2171453.058604,333142.857117,    0.000000,-668134.020580,    0.000000,    0.000000,   41.086782,162147496.660876,    0.000000,    0.000000,    0.000000,    0.000000,    0.096079,   15.122484,   14.803739,   15.122484,2483802450458734.000000,-1638932752483682.500000,-362905412929281.625000,-2038656001208260.250000,    0.000000,  100.000000,    0.384699,    9.193385,    2.426572,         nan,    0.318407,-9999.000000
1997-02-08 24:00:00,3888109101.501786,    0.000000,    0.000000,    0.000000,2044761.867103,333142.857117,    0.000000,-239066.610162,    0.000000,    0.000000,   41.095967,162163108.594443,    0.000000,    0.000000,    0.000000,    0.000000,    0.095871,   15.257687,   14.452878,   15.257687,2539840044918122.000000,-586430394728481.500000,-151802747564810.531250,-2098149660879714.000000,    0.000000,  100.000000,    0.002542,    0.079940,    0.226275,         nan,    0.522690,-9999.000000
1997-02-09 24:00:00,3889575200.474683,    0.000000,    0.000000,    0.000000,1999177.250605,333142.857117,    0.000000,-201922.204357,    0.000000,    0.000000,   41.105089,162178600.871456,    0.000000,    0.000000,    0.000000,    0.000000,    0.095660,   15.254288,   14.156135,   15.254288,2533870973447867.500000,-495315167288290.125000,-159028967633073.187500,-2112609174033126.500000,    0.000000,  100.000000,    0.025577,    0.707648,    0.673231,  599.635522,    0.500014,-9999.000000
1997-02-10 24:00:00,3891073091.285865,    0.000000,    0.000000,    0.000000,1989122.827601,333142.857117,    0.000000,-159404.444940,    0.000000,    0.000000,   41.114402,162194407.520436,    0.000000,    0.000000,    0.000000,    0.000000,    0.095443,   15.178033,   13.974057,   15.178033,2253536384581459.500000,-391019103437642.250000,-134366856259220.187500,-2079906677503597.250000,   36.452002,  100.000000,    0.091664,    2.337088,    1.223469,  176.344463,    0.587144,-9999.000000
1997-02-11 24:00:00,3892547260.194256,    0.000000,    0.000000,    0.000000,1947543.471105,333142.857116,    0.000000,-141412.303755,    0.000000,    0.000000,   41.123568,162209963.841562,    0.000000,    0.000000,    0.000000,    0.000000,    0.095222,   15.153666,   13.934085,   15.153666,2380794406567959.000000,-346884381110066.937500,-110492140537940.765625,-2059827203114498.250000,    0.000000,  100.000000,    0.049093,    1.295305,    0.910838,  430.471081,    0.571090,-9999.000000
1997-02-12 24:00:00,3893971025.758827,    0.000000,    0.000000,    0.000000,1884033.851006,333142.857116,    0.000000,-128208.010710,    0.000000,    0.000000,   41.132420,162224988.276147,    0.000000,    0.000000,    0.000000,    0.000000,    0.094997,   15.182929,   13.929400,   15.182929,2282744402364202.000000,-314494250271380.687500,-111647069884095.093750,-2043149659766949.500000,    0.000000,  100.000000,    0.027752,    0.763001,    0.699066,  680.816555,    0.558196,-9999.000000
1997-02-13 24:00:00,3895418862.451743,    0.000000,    0.000000,    0.000000,1884712.138002,333142.857117,    0.000000,-104625.726840,    0.000000,    0.000000,   41.141421,162240266.723824,    0.000000,    0.000000,    0.000000,    0.000000,    0.094767,   15.246260,   13.896827,   15.246260,2292108370665948.500000,-256646907938883.906250,-75980437264777.953125,-1924735681871984.000000,    0.000000,  100.000000,    0.060827,    1.583793,    1.007174,  226.497135,    0.547360,-9999.000000
1997-02-14 24:00:00,3896925221.569766,    0.000000,    0.000000,    0.000000,1916773.326602,333142.857117,    0.000000,-77944.061481,    0.000000,    0.000000,   41.150787,162256162.735495,    0.000000,    0.000000,    0.000000,    0.000000,    0.094532,   15.211936,   13.868661,   15.211936,2102891150721148.000000,-191196782812590.093750,-51344520275585.734375,-1898393636298240.750000,    0.000000,  100.000000,    0.035778,    0.965030,    0.786187,  457.617393,    0.538920,-9999.000000
1997-02-15 24:00:00,3898399226.311995,    0.000000,    0.000000,    0.000000,1894789.481953,333142.857117,    0.000000,-88413.509610,    0.000000,    0.000000,   41.159951,162271717.324241,    0.000000,    0.000000,    0.000000,    0.000000,    0.094293,   15.379680,   13.846564,   15.379680,2452294996066751.500000,-216878339072291.875000,-47127373189741.671875,-1855853716979690.000000,    0.000000,  100.000000,    0.022343,    0.624707,    0.632548,  547.875347,    0.528302,-9999.000000
1997-02-16 24:00:00,3899858051.478894,    0.000000,    0.000000,    0.000000,1884838.904455,333142.857117,    0.000000,-93697.511663,    0.000000,    0.000000,   41.169022,162287111.728935,    0.000000,    0.000000,    0.000000,    0.000000,    0.094051,   15.615621,   13.828843,   15.615621,2564055985549845.000000,-229839996108746.656250,7212703634772.542969,-1643340534551951.250000,    0.000000,  100.000000,    0.025509,    0.705938,    0.672417,  389.845266,    0.517988,-9999.000000
1997-02-17 24:00:00,3901127630.950403,    0.000000,    0.000000,    0.000000,1898506.545606,333142.857117,    0.000000,-298443.453875,    0.000000,    0.000000,   41.176915,162300509.098696,    0.000000,    0.000000,    0.000000,    0.000000,    0.093803,   15.409963,   13.838839,   15.409963,2623018407188242.500000,-732081792355782.375000,203081801398718.406250,-1359686292797118.500000,    0.000000,  100.000000,    0.022115,    0.618837,    0.629569,  791.073712,    0.555167,-9999.000000
1997-02-18 24:00:00,3902584854.513297,    0.000000,    0.000000,    0.000000,1904723.653604,333142.857117,    0.000000,-115395.518695,    0.000000,    0.000000,   41.185975,162315886.602297,    0.000000,    0.000000,    0.000000,    0.000000,    0.093552,   15.201282,   13.852183,   15.201282,2057606588501981.500000,-283065207357629.875000,126713739776027.796875,-1607410497273549.000000,    0.000000,  100.000000,    0.066497,    1.722711,    1.050417,  476.473775,    0.591389,-9999.000000
1997-02-19 24:00:00,3904119220.339570,    0.000000,    0.000000,    0.000000,1919253.152600,333142.857117,    0.000000,-52219.317840,    0.000000,    0.000000,   41.195515,162332078.157677,    0.000000,    0.000000,    0.000000,    0.000000,    0.093297,   15.415515,   13.858153,   15.415515,2412307220754287.500000,-128093986662407.328125,7012455044898.594727,-1712917578626000.500000,    0.000000,  100.000000,    0.006421,    0.195299,    0.353676, 3250.590938,    0.591389,-9999.000000
1997-02-20 24:00:00,3905628784.771515,    0.000000,    0.000000,    0.000000,1934484.374604,333142.857117,    0.000000,-110809.610256,18181.156628,    0.000000,   41.204892,162347982.435292,    0.000000,    0.000000,    0.000000,    0.000000,    0.093038,   15.315297,   13.863694,   15.314189,2336328324753188.000000,-271815973956902.375000,69455817592521.257812,-1670749893062952.500000,    0.000000,  100.000000,    0.110413,    2.793238,    1.337548,  203.887537,    0.591389,-9999.000000
1997-02-21 24:00:00,3907331346.654334,    0.000000,    0.000000,    0.000000,1944610.166606,333142.857117,    0.000000,-197673.939176,289467.287219,    0.000000,   41.215460,162365893.686856,    0.000000,    0.000000,    0.000000,    0.000000,    0.092775,   15.090830,   13.880834,   15.090830,431259775591260.750000,-484894172798753.250000,-220332082071219.312500,-1939428071408321.750000,    0.000000,  100.000000,    0.478994,   11.279260,    2.687792,   31.191179,    0.591389,-9999.000000
1997-02-22 24:00:00,3910864062.232162,    0.000000,    0.000000,    0.000000,4028699.504105,333142.857117,    0.000000,-377941.210290,213834.088113,    0.000000,   41.237387,162403058.478373,    0.000000,    0.000000,    0.000000,    0.000000,    0.092508,   14.904011,   14.896646,   14.904011,556518905209814.312500,-927089788842273.625000,-559957042823006.187500,-1997247218838943.750000,    0.000000,  100.000000,    0.080912,    2.075006,    1.152830,   11.891366,    0.444020,-9999.000000
1997-02-23 24:00:00,3917366834.415235,    0.000000,    0.000000,    0.000000,6973713.686604,333142.857116,    0.000000,-177553.674217,38651.808008,    0.000000,   41.277748,162471468.789688,    0.000000,    0.000000,    0.000000,    0.000000,    0.092238,   14.834548,   14.045547,   14.834548,1348881708676583.500000,-435539162854410.625000,-75011690985031.375000,-1940605546278428.250000,    0.000000,  100.000000,    0.050333,    1.325929,    0.921543,  688.800096,    0.634543,-9999.000000
1997-02-24 24:00:00,3923546242.559434,    0.000000,    0.000000,    0.000000,6857240.310102,333142.857117,    0.000000,-373263.281508,25670.246654,    0.000000,   41.316076,162536393.585955,    0.000000,    0.000000,    0.000000,    0.000000,    0.091964,   14.825189,   13.584038,   14.825189,2608279706281873.500000,-915614829538837.375000,-32288822334948.664062,-1867790928362479.500000,    0.000000,  100.000000,    0.249688,    6.113784,    1.978839,   90.372866,    0.508045,-9999.000000
1997-02-25 24:00:00,3927729707.990951,    0.000000,    0.000000,    0.000000,4910534.472102,333142.857117,    0.000000,-398031.577665, 1300.277578,    0.000000,   41.341998,162580269.464307,    0.000000,    0.000000,    0.000000,    0.000000,    0.091686,   14.786591,   13.594820,   14.786591,2665118104969757.000000,-976371460011290.250000,-174659112125118.812500,-2043188310372053.000000,    0.000000,  100.000000,    0.001666,    0.052773,    0.183849,27927.190409,    0.344060,-9999.000000
1997-02-26 24:00:00,3930832939.378287,    0.000000,    0.000000,    0.000000,3598532.870603,333142.857118,    0.000000,-163358.579840,    0.000000,    0.000000,   41.361227,162612815.927301,    0.000000,    0.000000,    0.000000,    0.000000,    0.091405,   14.743104,   13.547732,   14.743104,1750387982413680.250000,-400718596348270.812500,-79963017597613.812500,-1967588538703691.500000,    0.000000,  100.000000,    0.044341,    1.178005,    0.868618,  942.995193,    0.269879,-9999.000000
1997-02-27 24:00:00,3933442707.181870,    0.000000,    0.000000,    0.000000,3085924.207104,333142.857117,    0.000000,-144100.766040,    0.000000,    0.000000,   41.377398,162640186.980452,    0.000000,    0.000000,    0.000000,    0.000000,    0.091120,   14.831130,   13.553159,   14.831130,2657111724212376.000000,-353479179095460.937500,49659649104363.507812,-1779273248175439.000000,    0.000000,  100.000000,    0.049175,    1.297436,    0.911588,  591.904129,    0.310603,-9999.000000
1997-02-28 24:00:00,3935903228.948061,    0.000000,    0.000000,    0.000000,2849740.743104,333142.857118,    0.000000,-56512.075346,    0.000000,    0.000000,   41.392644,162665992.752118,    0.000000,    0.000000,    0.000000,    0.000000,    0.090833,   15.309390,   13.557462,   15.309390,2731888554317245.000000,-138624120823292.593750,-7149918818691.445312,-1751555741350874.750000,    0.000000,  100.000000,    0.076943,    1.978223,    1.125623,  126.306022,    0.257903,-9999.000000
1997-03-01 24:00:00,3937815381.174778,    0.000000,    0.000000,    0.000000,2486054.382204,483732.718879,    0.000000,-90884.767959,    0.000000,    0.000000,   41.404485,162686024.011504,    0.000000,    0.000000,    0.000000,    0.000000,    0.090542,   15.304214,   13.559999,   15.304214,2516975883103338.500000,-222940335803289.156250,34995263747388.855469,-1619565258991432.250000,    0.000000,  100.000000,    0.029139,    0.798250,    0.715031,  472.498011,    0.257903,-9999.000000
1997-03-02 24:00:00,3939206287.093287,    0.000000,    0.000000,    0.000000,2165377.047304,634322.580641,    0.000000,-157958.685046,16919.278748,    0.000000,   41.413089,162700567.119407,    0.000000,    0.000000,    0.000000,    0.000000,    0.090247,   15.129489,   13.562834,   15.129489,2406568167387446.000000,-387472654418980.562500,190461400244745.812500,-1441537192399112.000000,    0.000000,  100.000000,    0.187653,    4.652872,    1.726299,   71.755558,    0.257903,-9999.000000
