time,flow,temp,salt
1998-05-01 00:00:00,    0.000000,    3.992874,    0.760026
1998-05-02 00:00:00,    0.000000,    4.065956,    0.760049
1998-05-03 00:00:00,    0.000000,    4.348460,    0.760062
1998-05-04 00:00:00,    0.000000,    4.599683,    0.760076
1998-05-05 00:00:00,    0.000000,    4.652262,    0.760103
1998-05-06 00:00:00,    0.000000,    4.803191,    0.760057
1998-05-07 00:00:00,    0.000000,    5.089547,    0.759928
1998-05-08 00:00:00,    0.000000,    5.493569,    0.759857
1998-05-09 00:00:00,    0.000000,    5.390934,    0.759889
1998-05-10 00:00:00,    0.000000,    5.680360,    0.759905
1998-05-11 00:00:00,    0.000000,    5.864168,    0.759918
1998-05-12 00:00:00,    0.000000,    6.366461,    0.759931
1998-05-13 00:00:00,    0.000000,    6.777572,    0.760016
1998-05-14 00:00:00,    0.000000,    6.954592,    0.760128
1998-05-15 00:00:00,    0.000000,    8.077824,    0.760397
1998-05-16 00:00:00,    0.000000,    8.544332,    0.760604
1998-05-17 00:00:00,    0.000000,    8.878412,    0.760601
1998-05-18 00:00:00,    0.000000,    9.205370,    0.760599
1998-05-19 00:00:00,    0.000000,    9.536802,    0.760596
1998-05-20 00:00:00,    0.000000,    9.857988,    0.760594
1998-05-21 00:00:00,    0.000000,   10.214052,    0.760593
1998-05-22 00:00:00,    0.000000,   10.528659,    0.760590
1998-05-23 00:00:00,    0.000000,   10.729853,    0.760583
1998-05-24 00:00:00,    0.000000,   12.042028,    0.760519
1998-05-25 00:00:00,    0.000000,   12.985128,    0.760576
1998-05-26 00:00:00,    0.000000,   13.299949,    0.760577
1998-05-27 00:00:00,    0.000000,   13.663261,    0.760576
1998-05-28 00:00:00,    0.000000,   14.055652,    0.760577
1998-05-29 00:00:00,    0.000000,   14.435939,    0.760566
1998-05-30 00:00:00,    0.000000,   14.801382,    0.758846
1998-05-31 00:00:00,    0.000000,   14.974407,    0.757248
1998-06-01 00:00:00,    0.000000,   14.178885,    0.761126
1998-06-02 00:00:00,    0.000000,   14.181748,    0.759822
1998-06-03 00:00:00,    0.000000,   14.519514,    0.760217
1998-06-04 00:00:00,    0.000000,   14.869775,    0.760582
1998-06-05 00:00:00,    0.000000,   15.116401,    0.759009
1998-06-06 00:00:00,    0.000000,   15.402632,    0.758827
1998-06-07 00:00:00,    0.000000,   15.720489,    0.757161
1998-06-08 00:00:00,    0.000000,   16.049813,    0.756766
1998-06-09 00:00:00,    0.000000,   16.274169,    0.755540
1998-06-10 00:00:00,    0.000000,   16.623575,    0.751609
1998-06-11 00:00:00,    0.000000,   17.024431,    0.750901
1998-06-12 00:00:00,    0.000000,   17.484522,    0.749997
1998-06-13 00:00:00,    0.000000,   16.497347,    0.751063
1998-06-14 00:00:00,    0.000000,   16.162464,    0.751363
1998-06-15 00:00:00,    0.000000,   15.855339,    0.751582
1998-06-16 00:00:00,    0.000000,   16.014927,    0.751087
1998-06-17 00:00:00,    0.000000,   15.894320,    0.750496
1998-06-18 00:00:00,    0.000000,   15.881648,    0.750627
1998-06-19 00:00:00,    0.000000,   16.292601,    0.750617
1998-06-20 00:00:00,    0.000000,   16.710510,    0.750599
1998-06-21 00:00:00,    0.000000,   17.138028,    0.750589
1998-06-22 00:00:00,    0.000000,   17.536547,    0.750583
1998-06-23 00:00:00,    0.000000,   17.925555,    0.750569
1998-06-24 00:00:00,    0.000000,   18.280933,    0.750476
1998-06-25 00:00:00,    0.000000,   18.528933,    0.750354
1998-06-26 00:00:00,    0.000000,   18.724718,    0.750290
1998-06-27 00:00:00,    0.000000,   18.861421,    0.750004
1998-06-28 00:00:00,    0.000000,   18.979533,    0.748579
1998-06-29 00:00:00,    0.000000,   19.683002,    0.741081
1998-06-30 00:00:00,    0.000000,   19.919512,    0.741122
1998-07-01 00:00:00,    0.000000,   20.221601,    0.741151
1998-07-02 00:00:00,    0.000000,   20.574576,    0.741198
1998-07-03 00:00:00,    0.000000,   20.920994,    0.743124
1998-07-04 00:00:00,    0.000000,   20.729219,    0.743177
1998-07-05 00:00:00,    0.000000,   20.783438,    0.743665
1998-07-06 00:00:00,    0.000000,   21.127585,    0.742054
1998-07-07 00:00:00,    0.000000,   21.301521,    0.740065
1998-07-08 00:00:00,    0.000000,   21.551151,    0.738534
1998-07-09 00:00:00,    0.000000,   21.854604,    0.738527
1998-07-10 00:00:00,    0.000000,   22.169294,    0.737479
1998-07-11 00:00:00,    0.000000,   22.434279,    0.737476
1998-07-12 00:00:00,    0.000000,   22.434969,    0.738187
1998-07-13 00:00:00,    0.000000,   20.974674,    0.734377
1998-07-14 00:00:00,    0.000000,   19.372867,    0.736221
1998-07-15 00:00:00,    0.000000,   19.025469,    0.736496
1998-07-16 00:00:00,    0.000000,   19.450092,    0.736836
1998-07-17 00:00:00,    0.000000,   19.757696,    0.736830
1998-07-18 00:00:00,    0.000000,   19.827640,    0.734702
1998-07-19 00:00:00,    0.000000,   19.768258,    0.732447
1998-07-20 00:00:00,    0.000000,   19.962891,    0.732466
1998-07-21 00:00:00,    0.000000,   20.017084,    0.732934
