time,Volume,Vol Snow,Vol Black Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Snowfall,Lake Level,Surface Area,Black Ice,Snow Height,Snow Density,White Ice,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,H_s,L,T,LakeNumber,Max dT/dz,CD
1997-01-12 24:00:00,3874089906.554799,    0.000000,    0.000000,    0.000000,981613.131416,708903.225838,    0.000000,-558382.200797,    0.000000,    0.000000,   41.008656,162014712.454489,    0.000000,    0.000000,    0.000000,    0.000000,    0.099643,   17.344067,   15.986149,   17.344067,1870236942233205.750000,-1369711538555163.250000,388372319218374.125000,-1259122257761996.250000,    0.000000,  100.000000,    0.098829,    2.511454,    1.268288,         nan,    0.311326,-9999.000000
1997-01-13 24:00:00,3873848258.966084,    0.000000,    0.000000,    0.000000,958861.402366,708903.225839,    0.000000,-499434.406209, 3402.243064,    0.000000,   41.007151,162012154.563716,    0.000000,    0.000000,    0.000000,    0.000000,    0.099575,   17.299544,   15.955915,   17.299544,1486540998555839.000000,-1225112598430054.500000,360755917218989.937500,-1168215073390391.250000,    0.000000,  100.000000,    0.177921,    4.419890,    1.682524,         nan,    0.253747,-9999.000000
1997-01-14 24:00:00,3873943351.179170,    0.000000,    0.000000,    0.000000,938562.449867,708903.225839,    0.000000,-150683.033649,14905.028206,    0.000000,   41.007744,162013161.134879,    0.000000,    0.000000,    0.000000,    0.000000,    0.099501,   17.367968,   16.032399,   17.367968,1538985873034220.000000,-369625481540828.500000,87461730214846.078125,-1475025025301563.250000,    0.000000,  100.000000,    0.011632,    0.341394,    0.467609,         nan,    0.250882,-9999.000000
1997-01-15 24:00:00,3874217445.410838,    0.000000,    0.000000,    0.000000,968617.297915,708903.225838,    0.000000,-171157.298787,185667.001292,    0.000000,   41.009451,162016062.480222,    0.000000,    0.000000,    0.000000,    0.000000,    0.099422,   17.186963,   16.279772,   17.186963,829629935202540.125000,-419848853924472.187500,-82652617208911.171875,-1854790187646512.250000,    0.000000,  100.000000,    0.067444,    1.745810,    1.057436,         nan,    0.531714,-9999.000000
1997-01-16 24:00:00,3874394276.447526,    0.000000,    0.000000,    0.000000,1048216.649962,708903.225839,    0.000000,-185496.433646,21548.049534,    0.000000,   41.010552,162017934.274099,    0.000000,    0.000000,    0.000000,    0.000000,    0.099337,   17.068555,   16.204442,   17.068555,759812866750754.875000,-455022751734591.750000,-165744133649266.750000,-2039946936522695.500000,    0.000000,  100.000000,    0.166309,    4.142195,    1.628811,         nan,    0.522177,-9999.000000
1997-01-17 24:00:00,3874576126.241088,    0.000000,    0.000000,    0.000000,1075321.898564,708903.225838,    0.000000,-186236.171140,    0.000000,    0.000000,   41.011684,162019859.192578,    0.000000,    0.000000,    0.000000,    0.000000,    0.099246,   16.987694,   16.155973,   16.987694,1403252484822141.750000,-456837327805607.312500,-171459182402961.312500,-2066004947562290.500000,    0.000000,  100.000000,    0.044537,    1.182713,    0.870352,         nan,    0.513289,-9999.000000
1997-01-18 24:00:00,3874730959.136650,    0.000000,    0.000000,    0.000000,1027936.523364,708903.225838,    0.000000,-165685.767524,    0.000000,    0.000000,   41.012649,162021498.131485,    0.000000,    0.000000,    0.000000,    0.000000,    0.099150,   16.986766,   16.055925,   16.986766,1973040161924362.000000,-406427187737287.437500,-134265944137084.468750,-2058499727147047.000000,    0.000000,  100.000000,    0.008787,    0.262614,    0.410123,         nan,    0.413227,-9999.000000
1997-01-19 24:00:00,3874550900.446887,    0.000000,    0.000000,    0.000000,992572.288213,708903.225838,    0.000000,-467923.082098,    0.000000,    0.000000,   41.011527,162019592.172218,    0.000000,    0.000000,    0.000000,    0.000000,    0.099048,   16.854997,   16.096139,   16.854997,1548694440817415.750000,-1147815320387291.000000,-44622860166097.210938,-1823973300703603.500000,    0.000000,  100.000000,    0.185404,    4.598321,    1.716149,         nan,    0.330383,-9999.000000
1997-01-20 24:00:00,3874496456.805915,    0.000000,    0.000000,    0.000000,960677.341015,708903.225837,    0.000000,-308985.979160,    0.000000,    0.000000,   41.011188,162019015.874777,    0.000000,    0.000000,    0.000000,    0.000000,    0.098940,   16.833035,   15.968695,   16.833035,1911226144604691.000000,-757942606879380.375000,-42272504636289.062500,-1762885929352909.000000,    0.000000,  100.000000,    0.039468,    1.056969,    0.822785,         nan,    0.602142,-9999.000000
1997-01-21 24:00:00,3874568758.907295,    0.000000,    0.000000,    0.000000,958682.800317,708903.225838,    0.000000,-187182.849055, 8100.906007,    0.000000,   41.011639,162019781.207794,    0.000000,    0.000000,    0.000000,    0.000000,    0.098826,   16.792714,   15.874243,   16.792714,1970619190504527.750000,-459159528732136.937500,-110483780515738.187500,-1990553897475341.750000,  162.076217,  100.000000,    0.023020,    0.642112,    0.641300,         nan,    0.584888,-9999.000000
1997-01-22 24:00:00,3874864069.102983,    0.000000,    0.000000,    0.000000,988137.158212,708903.225838,    0.000000,-101890.690326,118112.460336,    0.000000,   41.013478,162022907.128597,    0.000000,    0.000000,    0.000000,    0.000000,    0.098707,   16.639041,   15.793211,   16.639041,223132095329296.375000,-249937863370396.343750,-121924070228111.984375,-2033497329337092.500000,    0.000000,  100.000000,    0.125549,    3.160144,    1.422685,         nan,    0.569500,-9999.000000
1997-01-23 24:00:00,3874959100.862108,    0.000000,    0.000000,    0.000000,1051070.029564,708903.225837,    0.000000,-250022.831032,  648.088430,    0.000000,   41.014070,162023913.059842,    0.000000,    0.000000,    0.000000,    0.000000,    0.098583,   16.570980,   15.651746,   16.570980,1675935900135985.250000,-613306004521732.500000,-140297994132325.843750,-1988200045994572.250000,    0.000000,  100.000000,    0.553592,   12.891760,    2.873502,         nan,    0.516500,-9999.000000
1997-01-24 24:00:00,3874765564.633661,    0.000000,    0.000000,    0.000000,1090745.131564,708903.225838,    0.000000,-580590.200514,    0.000000,    0.000000,   41.012864,162021864.437981,    0.000000,    0.000000,    0.000000,    0.000000,    0.098453,   16.505566,   15.597161,   16.505566,2006802970211488.250000,-1424187761861149.750000,51180373315035.375000,-1687043906299251.000000,    0.000000,  100.000000,    0.059435,    1.549579,    0.996236,         nan,    0.497373,-9999.000000
1997-01-25 24:00:00,3874898138.828742,    0.000000,    0.000000,    0.000000,1052479.727711,708903.225838,    0.000000,-212913.393393,    0.000000,    0.000000,   41.013690,162023267.763841,    0.000000,    0.000000,    0.000000,    0.000000,    0.098317,   16.470592,   15.529557,   16.470592,1949531607759902.500000,-522276553992003.062500,-71898588439256.203125,-1925111700284362.000000,    0.000000,  100.000000,    0.112494,    2.843606,    1.349554,         nan,    0.585488,-9999.000000
1997-01-26 24:00:00,3875183205.177957,    0.000000,    0.000000,    0.000000,1032821.809762,708903.225838,    0.000000,-61401.824235,22197.151021,    0.000000,   41.015465,162026285.251365,    0.000000,    0.000000,    0.000000,    0.000000,    0.098176,   16.367711,   15.405554,   16.367711,429871465795564.125000,-150618674847949.125000,-45862965309785.335938,-1858158967428938.000000,    0.000000,  100.000000,    0.041527,    1.108141,    0.842467,         nan,    0.561073,-9999.000000
1997-01-27 24:00:00,3875252788.337666,    0.000000,    0.000000,    0.000000,1040904.506610,708903.225838,    0.000000,-264801.757047,    0.000000,    0.000000,   41.015899,162027021.803810,    0.000000,    0.000000,    0.000000,    0.000000,    0.098030,   16.244537,   15.333666,   16.244537,829776612331607.875000,-649558710036677.500000,-173568720973330.906250,-1974366276456917.750000,    0.000000,  100.000000,    0.031687,    0.862408,    0.743211,         nan,    0.649850,-9999.000000
1997-01-28 24:00:00,3874854766.000665,    0.000000,    0.000000,    0.000000,1064973.905562,708903.225839,    0.000000,-760934.436734,    0.000000,    0.000000,   41.013420,162022808.653294,    0.000000,    0.000000,    0.000000,    0.000000,    0.097878,   16.089404,   15.331805,   16.089130,1494752478506628.750000,-1866572173309065.750000,-198488871487638.937500,-1924905044956082.750000,    0.000000,  100.000000,    0.573798,   13.324417,    2.921323,         nan,    0.594661,-9999.000000
1997-01-29 24:00:00,3874784769.593350,    0.000000,    0.000000,    0.000000,1079294.815066,708903.225837,    0.000000,-444376.113672,    0.000000,    0.000000,   41.012984,162022067.726536,    0.000000,    0.000000,    0.000000,    0.000000,    0.097721,   16.023909,   15.820572,   16.023743,2181972864471168.500000,-1090054606838280.500000,-205390002800463.062500,-1991306709458921.250000,    0.000000,  100.000000,    0.097448,    2.477861,    1.259778,         nan,    0.293163,-9999.000000
1997-01-30 24:00:00,3875098963.354861,    0.000000,    0.000000,    0.000000,1080212.205566,708903.225838,    0.000000,-116284.696771,58651.825936,    0.000000,   41.014941,162025393.533873,    0.000000,    0.000000,    0.000000,    0.000000,    0.097559,   15.900194,   15.695385,   15.899965,678862656852580.000000,-285246361178064.375000,-146066731172334.656250,-2151144318901431.500000,    0.000000,  100.000000,    0.028083,    0.771380,    0.702894,         nan,    0.261984,-9999.000000
1997-01-31 24:00:00,3875087700.002373,    0.000000,    0.000000,    0.000000,1111645.357565,708903.225839,    0.000000,-419057.903386, 1296.188151,    0.000000,   41.014870,162025274.308907,    0.000000,    0.000000,    0.000000,    0.000000,    0.097392,   15.801347,   15.572417,   15.801147,1757831750252895.750000,-1027949037005904.625000,-232937787946805.812500,-2079792448192006.500000,    0.000000,  100.000000,    0.095834,    2.438571,    1.249750,         nan,    0.261377,-9999.000000
1997-02-01 24:00:00,3875868157.133620,    0.000000,    0.000000,    0.000000,1521398.587831,521023.041477,    0.000000,-221914.844386,    0.000000,    0.000000,   41.019731,162033535.612507,    0.000000,    0.000000,    0.000000,    0.000000,    0.097219,   15.807592,   15.448441,   15.806709,2287798390239896.000000,-544357113278464.875000,-241556788560895.812500,-2279611228569146.000000,    0.000000,  100.000000,    0.099318,    2.523363,    1.271292,         nan,    0.261031,-9999.000000
1997-02-02 24:00:00,3877443471.285401,    0.000000,    0.000000,    0.000000,1899405.333601,333142.857117,    0.000000,-140098.466178,149232.829815,    0.000000,   41.029542,162050210.645575,    0.000000,    0.000000,    0.000000,    0.000000,    0.097042,   15.737378,   15.128084,   15.737371,2000956759980827.250000,-343661537533978.250000,-179545303905925.593750,-2211928683128013.000000,    0.000000,  100.000000,    0.258599,    6.319905,    2.011920,         nan,    0.625813,-9999.000000
1997-02-03 24:00:00,3879367927.490945,    0.000000,    0.000000,    0.000000,2204498.538605,333142.857117,    0.000000,-80100.286844,133691.555806,    0.000000,   41.041528,162070581.421037,    0.000000,    0.000000,    0.000000,    0.000000,    0.096859,   15.577602,   14.530748,   15.577602,327870437901849.750000,-196486003629165.875000,-128582258783992.156250,-2075643734248921.500000,    0.000000,  100.000000,    0.076611,    1.969891,    1.123250,         nan,    0.672707,-9999.000000
1997-02-04 24:00:00,3881552896.322816,    0.000000,    0.000000,    0.000000,2783751.083106,333142.857116,    0.000000,-366663.828381,98538.322879,    0.000000,   41.055135,162093709.777679,    0.000000,    0.000000,    0.000000,    0.000000,    0.096671,   15.436405,   14.223902,   15.436405,1161580317012462.500000,-899426371019550.375000,-384890604911130.437500,-2168389898517756.250000,    0.000000,  100.000000,    0.245046,    6.004455,    1.961066,         nan,    0.491395,-9999.000000
1997-02-05 24:00:00,3883667795.490880,    0.000000,    0.000000,    0.000000,2856886.554106,333142.857117,    0.000000,-412727.862575,    0.000000,    0.000000,   41.068307,162116096.432128,    0.000000,    0.000000,    0.000000,    0.000000,    0.096478,   15.281466,   14.138592,   15.281466,1217159421330885.000000,-1012421446896531.750000,-422706816202997.750000,-2295494145341744.000000,    0.000000,  100.000000,    0.087907,    2.245492,    1.199254,         nan,    0.569019,-9999.000000
1997-02-06 24:00:00,3885456677.791506,    0.000000,    0.000000,    0.000000,2461099.324607,333142.857117,    0.000000,-342342.842674,    0.000000,    0.000000,   41.079448,162135032.129167,    0.000000,    0.000000,    0.000000,    0.000000,    0.096281,   15.217955,   14.928353,   15.217955,2361821961807418.000000,-839766993078281.375000,-261906602585795.343750,-2224307074266204.750000,    0.000000,  100.000000,    0.186217,    4.617827,    1.719785,         nan,    0.364424,-9999.000000
1997-02-07 24:00:00,3886633419.629148,    0.000000,    0.000000,    0.000000,2171453.058603,333142.857116,    0.000000,-668017.214362,    0.000000,    0.000000,   41.086777,162147488.190095,    0.000000,    0.000000,    0.000000,    0.000000,    0.096079,   15.121133,   14.768711,   15.121133,2483802309011611.500000,-1638646226830460.250000,-362730803029196.937500,-2038505309262934.750000,    0.000000,  100.000000,    0.384699,    9.193385,    2.426572,         nan,    0.287141,-9999.000000
1997-02-08 24:00:00,3888108621.867258,    0.000000,    0.000000,    0.000000,2044761.867104,333142.857117,    0.000000,-238742.833356,    0.000000,    0.000000,   41.095964,162163103.517410,    0.000000,    0.000000,    0.000000,    0.000000,    0.095871,   15.255166,   14.397919,   15.255166,2539839911013996.000000,-585636170221695.625000,-151338294377667.937500,-2097925789437419.000000,    0.000000,  100.000000,    0.002542,    0.079940,    0.226275,         nan,    0.531863,-9999.000000
1997-02-09 24:00:00,3889574604.595456,    0.000000,    0.000000,    0.000000,1999177.250604,333142.857117,    0.000000,-202039.597121,    0.000000,    0.000000,   41.105086,162178594.583378,    0.000000,    0.000000,    0.000000,    0.000000,    0.095660,   15.257186,   14.098171,   15.257186,2533870894516673.000000,-495603131738547.687500,-159200700636640.906250,-2113400335310427.000000,    0.000000,  100.000000,    0.025577,    0.707648,    0.673231,  596.777306,    0.507270,-9999.000000
1997-02-10 24:00:00,3891072446.106082,    0.000000,    0.000000,    0.000000,1989122.827602,333142.857117,    0.000000,-159454.149251,    0.000000,    0.000000,   41.114398,162194400.712109,    0.000000,    0.000000,    0.000000,    0.000000,    0.095443,   15.184671,   13.915313,   15.184671,2253536295822632.500000,-391141028113457.437500,-134440103890430.687500,-2079969287820588.500000,   60.787832,  100.000000,    0.091664,    2.337088,    1.223469,  175.663039,    0.593764,-9999.000000
1997-02-11 24:00:00,3892546467.965539,    0.000000,    0.000000,    0.000000,1947543.471105,333142.857117,    0.000000,-141560.584153,    0.000000,    0.000000,   41.123563,162209955.481486,    0.000000,    0.000000,    0.000000,    0.000000,    0.095222,   15.149841,   13.866090,   15.149841,2380794302378542.500000,-347248112928076.000000,-110706682903010.703125,-2060461318687401.250000,    0.000000,  100.000000,    0.049093,    1.295305,    0.910838,  450.339070,    0.576790,-9999.000000
1997-02-12 24:00:00,3893970122.827616,    0.000000,    0.000000,    0.000000,1884033.851006,333142.857118,    0.000000,-128319.648868,    0.000000,    0.000000,   41.132414,162224978.747872,    0.000000,    0.000000,    0.000000,    0.000000,    0.094997,   15.185385,   13.867968,   15.185385,2282744283765256.500000,-314768098672452.312500,-111810792028302.296875,-2043677428200989.250000,    0.000000,  100.000000,    0.027752,    0.763001,    0.699066,  693.180050,    0.562964,-9999.000000
1997-02-13 24:00:00,3895417906.288495,    0.000000,    0.000000,    0.000000,1884712.138003,333142.857117,    0.000000,-104679.410875,    0.000000,    0.000000,   41.141415,162240256.633812,    0.000000,    0.000000,    0.000000,    0.000000,    0.094767,   15.248838,   13.840667,   15.248838,2292108233743711.000000,-256778594876432.812500,-76059527709494.515625,-1925049437059315.500000,    0.000000,  100.000000,    0.060827,    1.583793,    1.007174,  229.857492,    0.551484,-9999.000000
1997-02-14 24:00:00,3896924191.868389,    0.000000,    0.000000,    0.000000,1916773.326602,333142.857117,    0.000000,-78018.234792,    0.000000,    0.000000,   41.150781,162256151.869464,    0.000000,    0.000000,    0.000000,    0.000000,    0.094532,   15.215786,   13.816866,   15.215786,2102891018575812.500000,-191378729944595.187500,-51453041393707.750000,-1898924755881990.750000,    0.000000,  100.000000,    0.035778,    0.965030,    0.786187,  460.883249,    0.541950,-9999.000000
1997-02-15 24:00:00,3898398272.610171,    0.000000,    0.000000,    0.000000,1894789.481953,333142.857117,    0.000000,-88336.835222,    0.000000,    0.000000,   41.159946,162271707.260203,    0.000000,    0.000000,    0.000000,    0.000000,    0.094293,   15.421285,   13.818908,   15.421285,2452294818994966.500000,-216690256800626.625000,-47022766384274.914062,-1854939057610177.250000,    0.000000,  100.000000,    0.022343,    0.624707,    0.632548,  512.448164,    0.580989,-9999.000000
1997-02-16 24:00:00,3899857334.280836,    0.000000,    0.000000,    0.000000,1884838.904454,333142.857116,    0.000000,-93458.897693,    0.000000,    0.000000,   41.169017,162287104.160628,    0.000000,    0.000000,    0.000000,    0.000000,    0.094051,   15.586053,   13.821342,   15.586053,2564055830414692.000000,-229254676040879.187500,7546978250402.013672,-1642045676843063.750000,    0.000000,  100.000000,    0.025509,    0.705938,    0.672417,  413.550276,    0.618960,-9999.000000
1997-02-17 24:00:00,3901127099.358642,    0.000000,    0.000000,    0.000000,1898506.545605,333142.857117,    0.000000,-298256.166839,    0.000000,    0.000000,   41.176912,162300503.489018,    0.000000,    0.000000,    0.000000,    0.000000,    0.093803,   15.385887,   13.825991,   15.385887,2623018308144659.000000,-731622377256483.875000,203355778242125.968750,-1358866164723782.250000,    0.000000,  100.000000,    0.022115,    0.618837,    0.629569,  849.014625,    0.656320,-9999.000000
1997-02-18 24:00:00,3902584247.128423,    0.000000,    0.000000,    0.000000,1904723.653604,333142.857117,    0.000000,-115471.995745,    0.000000,    0.000000,   41.185971,162315880.192805,    0.000000,    0.000000,    0.000000,    0.000000,    0.093552,   15.204027,   13.832296,   15.204027,2057606526148287.750000,-283252805563576.437500,126602736274186.531250,-1607310023897701.000000,    0.000000,  100.000000,    0.066497,    1.722711,    1.050417,  474.774633,    0.394690,-9999.000000
1997-02-19 24:00:00,3904119311.643148,    0.000000,    0.000000,    0.000000,1919253.152600,333142.857116,    0.000000,-51514.216176,    0.000000,    0.000000,   41.195515,162332079.121167,    0.000000,    0.000000,    0.000000,    0.000000,    0.093297,   15.409163,   13.835064,   15.409163,2412307118926743.000000,-126364372280211.937500,8006615810284.709961,-1714540742337986.500000,    0.000000,  100.000000,    0.006421,    0.195299,    0.353676, 3330.283530,    0.394690,-9999.000000
1997-02-20 24:00:00,3905628724.048172,    0.000000,    0.000000,    0.000000,1934484.374603,333142.857117,    0.000000,-110963.047625,18181.156675,    0.000000,   41.204892,162347981.796472,    0.000000,    0.000000,    0.000000,    0.000000,    0.093038,   15.326514,   13.837560,   15.325350,2336328335812030.500000,-272192355825283.906250,69235647272121.398438,-1671060663199415.000000,    0.000000,  100.000000,    0.110413,    2.793238,    1.337548,  198.231994,    0.394690,-9999.000000
1997-02-21 24:00:00,3907331680.779788,    0.000000,    0.000000,    0.000000,1944610.166606,333142.857118,    0.000000,-197276.061096,289467.287606,    0.000000,   41.215462,162365897.201915,    0.000000,    0.000000,    0.000000,    0.000000,    0.092775,   15.086611,   13.847257,   15.086611,431259774866938.437500,-483918177868481.625000,-219736327385031.968750,-1938925875422245.500000,    0.000000,  100.000000,    0.478994,   11.279260,    2.687792,   31.398227,    0.354544,-9999.000000
1997-02-22 24:00:00,3910864353.663049,    0.000000,    0.000000,    0.000000,4028699.504105,333142.857117,    0.000000,-377984.244829,213834.092806,    0.000000,   41.237388,162403061.544277,    0.000000,    0.000000,    0.000000,    0.000000,    0.092508,   14.905237,   14.897908,   14.905237,556518916854817.062500,-927195352565048.625000,-560022688207880.937500,-1997285571216356.750000,    0.000000,  100.000000,    0.080912,    2.075006,    1.152830,   11.891362,    0.444020,-9999.000000
1997-02-23 24:00:00,3917367005.895481,    0.000000,    0.000000,    0.000000,6973713.686605,333142.857117,    0.000000,-177674.587956,38651.808623,    0.000000,   41.277749,162471470.593690,    0.000000,    0.000000,    0.000000,    0.000000,    0.092238,   14.835791,   14.046284,   14.835791,1348881731398220.500000,-435835764256200.062500,-75195380003863.359375,-1940766853891988.000000,    0.000000,  100.000000,    0.050333,    1.325929,    0.921543,  689.054236,    0.634540,-9999.000000
1997-02-24 24:00:00,3923545806.971975,    0.000000,    0.000000,    0.000000,6857240.310102,333142.857117,    0.000000,-373875.460934,25670.246493,    0.000000,   41.316073,162536389.017545,    0.000000,    0.000000,    0.000000,    0.000000,    0.091964,   14.824507,   13.585187,   14.824507,2608279704182044.000000,-917116505672112.125000,-33217742581571.234375,-1868320069607673.500000,    0.000000,  100.000000,    0.249688,    6.113784,    1.978839,   91.923922,    0.508042,-9999.000000
1997-02-25 24:00:00,3927729099.193333,    0.000000,    0.000000,    0.000000,4910534.472102,333142.857117,    0.000000,-398206.008095, 1300.277536,    0.000000,   41.341994,162580263.079283,    0.000000,    0.000000,    0.000000,    0.000000,    0.091686,   14.787636,   13.598120,   14.787636,2665118023069644.500000,-976799337856727.500000,-174921346473993.375000,-2043347472063727.250000,    0.000000,  100.000000,    0.001666,    0.052773,    0.183849,27956.830140,    0.344065,-9999.000000
1997-02-26 24:00:00,3930832270.520391,    0.000000,    0.000000,    0.000000,3598532.870603,333142.857117,    0.000000,-163419.077846,    0.000000,    0.000000,   41.361222,162612808.912369,    0.000000,    0.000000,    0.000000,    0.000000,    0.091405,   14.744513,   13.555508,   14.744513,1750387911485836.750000,-400866997957161.062500,-80054799762565.015625,-1967749537668588.000000,    0.000000,  100.000000,    0.044341,    1.178005,    0.868618,  942.644749,    0.273556,-9999.000000
1997-02-27 24:00:00,3933442344.802837,    0.000000,    0.000000,    0.000000,3085924.207104,333142.857118,    0.000000,-143791.952351,    0.000000,    0.000000,   41.377395,162640183.179847,    0.000000,    0.000000,    0.000000,    0.000000,    0.091120,   14.813223,   13.562300,   14.813223,2657111596707115.500000,-352721659117924.375000,50157470344959.578125,-1778688119391104.500000,    0.000000,  100.000000,    0.049175,    1.297436,    0.911588,  661.222691,    0.310610,-9999.000000
1997-02-28 24:00:00,3935902352.750210,    0.000000,    0.000000,    0.000000,2849740.743105,333142.857117,    0.000000,-57029.886631,    0.000000,    0.000000,   41.392638,162665983.562619,    0.000000,    0.000000,    0.000000,    0.000000,    0.090833,   15.296941,   13.567712,   15.296941,2731888512949717.000000,-139894311905301.875000,-7870132746595.105469,-1752545381503746.500000,    0.000000,  100.000000,    0.076943,    1.978223,    1.125623,  128.006745,    0.379246,-9999.000000
1997-03-01 24:00:00,3937814638.928900,    0.000000,    0.000000,    0.000000,2486054.382204,483732.718880,    0.000000,-90749.748556,    0.000000,    0.000000,   41.404480,162686016.250690,    0.000000,    0.000000,    0.000000,    0.000000,    0.090542,   15.343996,   13.570716,   15.343996,2516975758898532.500000,-222609133207272.031250,35196982949112.328125,-1619007443235277.500000,    0.000000,  100.000000,    0.029139,    0.798250,    0.715031,  444.338179,    0.391894,-9999.000000
1997-03-02 24:00:00,3939206589.154290,    0.000000,    0.000000,    0.000000,2165377.047304,634322.580642,    0.000000,-156907.737281,16919.278176,    0.000000,   41.413091,162700570.277712,    0.000000,    0.000000,    0.000000,    0.000000,    0.090247,   15.127648,   13.573584,   15.127648,2406568054511648.000000,-384894679551216.312500,192002436044857.187500,-1439963406496559.750000,    0.000000,  100.000000,    0.187653,    4.652872,    1.726299,   72.229804,    0.379246,-9999.000000
