,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
2012-01-02,0.234947770854,0.26460963929,0.26428262913,0.26407169621,0.263998866809,0.264004423093,0.263951948988,0.263920743239,0.263903961211,0.263884656283,0.263857572508,0.263815823323,0.263797297515,0.263795943323,0.263831739949,0.263812663856,0.263798126532,0.263807039602,0.26376972848,0.263690565955,0.263305297235,0.262965811898,0.261910830327
2012-01-03,0.830688473954,0.259175624751,0.257402773128,0.257106365895,0.257069408883,0.257135624571,0.257077021087,0.257043497312,0.257027777334,0.257001649289,0.256956301291,0.256880550949,0.256847834706,0.256847380789,0.256916869052,0.256881221225,0.256853905245,0.256870950807,0.256799127871,0.256622051396,0.25587523421,0.255138973816,0.253125037165
2012-01-04,1.04658653422,0.461109676406,0.250839263383,0.250513386771,0.250509067331,0.250625385111,0.250562150428,0.2505263842,0.250511069244,0.250478916875,0.250417062073,0.250312423048,0.250266648017,0.250267998128,0.250364906628,0.250315821543,0.250277934748,0.250300627007,0.250197189858,0.249881042229,0.248814959958,0.247621315313,0.244953410329
2012-01-05,0.993993993698,0.861136363492,0.252234589236,0.244262800137,0.24426355221,0.244428046918,0.244361498877,0.24432427475,0.244309937991,0.244272008412,0.24419473166,0.244064324402,0.244007297233,0.244009864391,0.244131531789,0.244070380786,0.244022855512,0.244051332961,0.24391852463,0.243433098402,0.242059665476,0.240431295051,0.237278619434
2012-01-06,0.964385012238,0.836101316857,0.2475957488,0.238262595245,0.238295720078,0.238505415787,0.238436731982,0.23839886748,0.238385925117,0.238342992892,0.238251606772,0.238098156732,0.238031539226,0.238035054786,0.238178444077,0.238106771008,0.238050850346,0.238084494485,0.237926130976,0.237315565263,0.235643986693,0.233626248408,0.229685738614
2012-01-07,0.965290506862,0.96525583369,0.362863732699,0.232513232259,0.232577030372,0.232825994677,0.232756158441,0.232718086587,0.232706507133,0.232659369286,0.232555862029,0.232382877434,0.232308025728,0.232312457141,0.232474183179,0.232393692779,0.232330651891,0.232368643347,0.232190085227,0.231553576296,0.229585531455,0.227217644193,0.221769321461
2012-01-08,0.966021997961,0.966026151037,0.353566114463,0.2269797865,0.227081288138,0.227366135657,0.227294543285,0.227256425353,0.227246416296,0.227195707709,0.22708231916,0.226892243922,0.226810844932,0.22681537457,0.22699395681,0.226905374167,0.226835995991,0.226878408922,0.226683041237,0.226010810514,0.22376170522,0.221020221448,0.214024926229
2012-01-09,0.949331106712,0.949327235311,0.376962109084,0.221695172068,0.221783565598,0.222097824464,0.222025413293,0.221987365263,0.221978580667,0.221924985619,0.221803348465,0.221599565102,0.221512622738,0.22151746609,0.221709348325,0.221614455384,0.221539993569,0.221585758018,0.221375512702,0.220634676792,0.218127085281,0.214946096992,0.206668034702
2012-01-10,0.914378526738,0.918859217888,0.368088643439,0.216623146417,0.216659884677,0.216997922417,0.216925779304,0.216888122449,0.21688040881,0.216824664424,0.216696441638,0.21648209765,0.216390641042,0.216395923236,0.216597961095,0.216498343843,0.216419930124,0.216468176217,0.216245266608,0.215431579448,0.212677208273,0.20902740193,0.199483560413
2012-01-11,0.899302745946,0.906364205333,0.62506997941,0.212010778934,0.211699904928,0.212055593852,0.211984841433,0.211947810254,0.21194088128,0.21188366665,0.211750345892,0.211528562599,0.211433443887,0.211439457362,0.211648305106,0.211545642997,0.211464432464,0.211514185736,0.211282615352,0.210469438921,0.20745878436,0.203392804584,0.191566548402
