,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
2012-01-02,0.0304296559314,0.0361045174646,0.0361151379069,0.0360960684363,0.0360450865305,0.0359767470404,0.0359748443538,0.0359720561157,0.0359678312843,0.0359722447135,0.0359880702204,0.0360194220239,0.0360320109424,0.0360310688902,0.0359987475464,0.036014425916,0.0360265001795,0.0360184208973,0.0360505964618,0.0361192180387,0.0364532680819,0.0367468386234,0.0376556762838
2012-01-03,0.0156650052715,0.0365223590831,0.0367123818051,0.036695211549,0.0366031495402,0.0364696970051,0.0364719818243,0.0364702143143,0.0364640373478,0.036474886744,0.0365090471886,0.0365749449674,0.0366018582894,0.0365999236833,0.0365330987777,0.036565693283,0.0365908069289,0.036574377759,0.0366417488815,0.0368084928611,0.0375075295161,0.038193572589,0.0400461640948
2012-01-04,0.0156208336358,0.0303742362718,0.0373053152949,0.0373013929886,0.0371645718955,0.0369654767808,0.036970754423,0.036969857185,0.0369619482639,0.0369793239909,0.0370330168579,0.037133854615,0.0371762621202,0.0371722012523,0.0370716740367,0.0371207226571,0.0371587260207,0.0371351640539,0.0372405129782,0.0375646157153,0.0386405748371,0.0398367570521,0.0424431028755
2012-01-05,0.0143212470829,0.0173204853783,0.0374296112014,0.0379113805527,0.0377288477025,0.0374618315464,0.0374703035523,0.0374704510985,0.0374608012035,0.0374850157361,0.0375589281202,0.0376963522062,0.0377548545498,0.0377490060731,0.0376124809063,0.0376790867681,0.0377309940618,0.0376990760928,0.0378460407375,0.0383893611135,0.0398813733582,0.0416266718248,0.0448786392045
2012-01-06,0.0140084512129,0.0175626771814,0.0378733319203,0.0385247168344,0.0382959732598,0.0379580583474,0.037970263516,0.0379716400792,0.0379602000554,0.0379915825451,0.0380864428819,0.0382621458737,0.0383373736582,0.0383298210952,0.0381554575469,0.0382405115879,0.0383069929728,0.0382662097672,0.0384567605577,0.0392028395617,0.0411508136178,0.0434527894571,0.0477318875739
2012-01-07,0.0143793344036,0.0143805062858,0.0334907353079,0.0391423078094,0.0388657484322,0.0384545350783,0.0384704647714,0.0384731425795,0.0384599397245,0.0384987498808,0.0386154330267,0.0388307832621,0.0389235512129,0.0389140789891,0.0387006278626,0.0388047092367,0.0388863032944,0.0388364166625,0.039070094362,0.0399192140048,0.0423698124022,0.0452361821282,0.0514589757882
2012-01-08,0.0148753199288,0.0148755300549,0.034105125491,0.0397648358093,0.0394393095567,0.0389493268608,0.0389706670309,0.0389748638426,0.0389595012063,0.0390061498925,0.0391450430888,0.0394026915303,0.0395132235949,0.0395026789828,0.0392465038398,0.0393714266219,0.0394692491939,0.0394088294848,0.03968701975,0.0406649331694,0.0436555129822,0.0471696001978,0.0555771073118
2012-01-09,0.0147000462503,0.0147005052493,0.0329225991381,0.0403765646883,0.0400142510641,0.0394436637917,0.0394699051135,0.0394756014827,0.0394581632824,0.0395128556463,0.0396749732673,0.0399760550786,0.0401053346289,0.0400932389422,0.039793559511,0.0399396552213,0.0400541357825,0.039983282091,0.0403094305651,0.041483673461,0.0450437213731,0.0493608756724,0.059828459401
2012-01-10,0.0138319176619,0.0154553629554,0.0335517923179,0.0409844295353,0.0405892164666,0.0399362035451,0.0399669427229,0.0399741659581,0.0399547520126,0.0400177171699,0.0402040688411,0.0405497866077,0.0406987935089,0.0406847272928,0.0403406219092,0.0405082958356,0.0406399188591,0.0405586210728,0.0409359144239,0.0423422007224,0.0465130294491,0.0517508274401,0.0644431583011
2012-01-11,0.0133796708069,0.0138400718675,0.0251664937798,0.0415725416027,0.0411632583272,0.0404275227013,0.040461751839,0.0404704506284,0.0404493024634,0.0405207097817,0.0407324919452,0.0411235901352,0.0412935524694,0.0412766766836,0.0408881142034,0.0410773062803,0.0412263485013,0.0411349842578,0.0415630765567,0.0430988740427,0.0479413646149,0.0540742057261,0.0706360086933
