,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22
00,0.609391776721,0.655108600759,0.663713680595,0.626260463067,0.624124386323,0.626318574912,0.599427166679,0.641968496989,0.678034655793,0.661016601553,0.610605720611,0.702910110744,0.661199822063,0.696112732476,0.716441206802,0.718840824475,0.685502125563,0.739214337178,0.746057671069,0.752418318663,0.776437068632,0.757531806855,0.752297032241
01,0.655108600759,0.614437425386,0.58815074643,0.583961252795,0.589265475159,0.615566482835,0.63694689353,0.610227825517,0.679034291582,0.663911682318,0.665425702475,0.697855835509,0.685527602529,0.728093077534,0.750124336938,0.765104156259,0.745750767487,0.781303115113,0.790832985572,0.792422006255,0.821945349808,0.814854948019,0.795607168746
02,0.663713680595,0.58815074643,0.59923380001,0.596439336879,0.582091334776,0.592835534691,0.651406359575,0.587155778602,0.661317591561,0.657932778891,0.661884872126,0.674297266024,0.670157191771,0.735994341175,0.744203562093,0.77424930997,0.766191493436,0.770009269146,0.786067313262,0.795454698133,0.814719032638,0.809086325368,0.791683241292
03,0.626260463067,0.583961252795,0.596439336879,0.57938945052,0.584002262732,0.59194823071,0.606093303523,0.593799418435,0.652417329272,0.645426656989,0.632145565085,0.685162483231,0.667210685065,0.705796673726,0.727146557518,0.740103416699,0.709492179749,0.762905184703,0.770548412711,0.767647045995,0.803170949843,0.792498882866,0.772141846621
04,0.624124386323,0.589265475159,0.582091334776,0.584002262732,0.581894945042,0.583942403328,0.609646922044,0.579762693241,0.641341690528,0.632827634471,0.625606059276,0.661516186497,0.645738476176,0.698291126713,0.724058016466,0.747114758348,0.733513332229,0.753424342925,0.760755141693,0.780305700875,0.790028193762,0.782538501921,0.771636039521
05,0.626318574912,0.615566482835,0.592835534691,0.59194823071,0.583942403328,0.587594696854,0.592587902615,0.573426916564,0.630050186434,0.615017212994,0.621972737383,0.659247133878,0.640879906685,0.704627834136,0.718374512271,0.740474514566,0.714876454529,0.754304447699,0.763407743054,0.768543406513,0.793885333485,0.786760587255,0.768797513203
06,0.599427166679,0.63694689353,0.651406359575,0.606093303523,0.609646922044,0.592587902615,0.563385251921,0.566221884274,0.597087753885,0.574886704342,0.578115963755,0.637578412126,0.624612992144,0.667532758877,0.686615680456,0.704267846446,0.666964393241,0.726385894788,0.73697600942,0.745005641854,0.76994186223,0.761787494577,0.746429299575
07,0.641968496989,0.610227825517,0.587155778602,0.593799418435,0.579762693241,0.573426916564,0.566221884274,0.533007202914,0.580414050029,0.556832779662,0.603886861911,0.59361501677,0.598981808453,0.693971736942,0.696107579473,0.742575309014,0.729550949325,0.746501410788,0.761058374961,0.777562579154,0.788408839361,0.784061023644,0.769605321552
08,0.678034655793,0.679034291582,0.661317591561,0.652417329272,0.641341690528,0.630050186434,0.597087753885,0.580414050029,0.643381840937,0.595018069714,0.611710236991,0.63799419861,0.622246276975,0.692154728446,0.703627155142,0.741492128258,0.733998647713,0.740141982382,0.756004837954,0.763873677222,0.787791173697,0.77847987913,0.759841073727
09,0.661016601553,0.663911682318,0.657932778891,0.645426656989,0.632827634471,0.615017212994,0.574886704342,0.556832779662,0.595018069714,0.583186730196,0.587329768464,0.605056074911,0.590711728116,0.651293707345,0.673956955514,0.701723335226,0.695972011331,0.705561141985,0.725098751022,0.736206412311,0.757633657336,0.75172557765,0.730042102923
10,0.610605720611,0.665425702475,0.661884872126,0.632145565085,0.625606059276,0.621972737383,0.578115963755,0.603886861911,0.611710236991,0.587329768464,0.574586768465,0.632825011645,0.585294396205,0.632166219331,0.65769942625,0.681342959706,0.625336741403,0.699784604702,0.696421634592,0.720390515532,0.740364605434,0.727733269002,0.715050451559
11,0.702910110744,0.697855835509,0.674297266024,0.685162483231,0.661516186497,0.659247133878,0.637578412126,0.59361501677,0.63799419861,0.605056074911,0.632825011645,0.606299918492,0.579375217876,0.642872945571,0.659169861109,0.708310362435,0.714185302871,0.693715506258,0.715685100707,0.740357917607,0.743190308764,0.747605458651,0.720196355132
12,0.661199822063,0.685527602529,0.670157191771,0.667210685065,0.645738476176,0.640879906685,0.624612992144,0.598981808453,0.622246276975,0.590711728116,0.585294396205,0.579375217876,0.573966876768,0.604060164579,0.632634900182,0.689942360093,0.670395658224,0.679847511362,0.693060217681,0.725422425042,0.721783716265,0.727898569652,0.702372192204
13,0.696112732476,0.728093077534,0.735994341175,0.705796673726,0.698291126713,0.704627834136,0.667532758877,0.693971736942,0.692154728446,0.651293707345,0.632166219331,0.642872945571,0.604060164579,0.643337051992,0.627150198862,0.648102664128,0.62237573007,0.634183358106,0.649069561848,0.668656687584,0.664163747129,0.667631766986,0.648071169283
14,0.716441206802,0.750124336938,0.744203562093,0.727146557518,0.724058016466,0.718374512271,0.686615680456,0.696107579473,0.703627155142,0.673956955514,0.65769942625,0.659169861109,0.632634900182,0.627150198862,0.619616543589,0.614737397488,0.604302861364,0.605752602987,0.627269021101,0.651094771157,0.611278412494,0.616465104746,0.595473693392
15,0.718840824475,0.765104156259,0.77424930997,0.740103416699,0.747114758348,0.740474514566,0.704267846446,0.742575309014,0.741492128258,0.701723335226,0.681342959706,0.708310362435,0.689942360093,0.648102664128,0.614737397488,0.595266142546,0.553182426154,0.601907525909,0.597896179516,0.618316191756,0.623600090042,0.614283997694,0.569319535695
16,0.685502125563,0.745750767487,0.766191493436,0.709492179749,0.733513332229,0.714876454529,0.666964393241,0.729550949325,0.733998647713,0.695972011331,0.625336741403,0.714185302871,0.670395658224,0.62237573007,0.604302861364,0.553182426154,0.522898131562,0.579899374338,0.565254978771,0.575586312366,0.599468686386,0.594714843635,0.558538006629
17,0.739214337178,0.781303115113,0.770009269146,0.762905184703,0.753424342925,0.754304447699,0.726385894788,0.746501410788,0.740141982382,0.705561141985,0.699784604702,0.693715506258,0.679847511362,0.634183358106,0.605752602987,0.601907525909,0.579899374338,0.547229107557,0.529139596844,0.577214847649,0.50884770316,0.488057231707,0.49991700064
18,0.746057671069,0.790832985572,0.786067313262,0.770548412711,0.760755141693,0.763407743054,0.73697600942,0.761058374961,0.756004837954,0.725098751022,0.696421634592,0.715685100707,0.693060217681,0.649069561848,0.627269021101,0.597896179516,0.565254978771,0.529139596844,0.554186738827,0.582999245258,0.502754321035,0.439880093549,0.480166260927
19,0.752418318663,0.792422006255,0.795454698133,0.767647045995,0.780305700875,0.768543406513,0.745005641854,0.777562579154,0.763873677222,0.736206412311,0.720390515532,0.740357917607,0.725422425042,0.668656687584,0.651094771157,0.618316191756,0.575586312366,0.577214847649,0.582999245258,0.610831599737,0.584063024268,0.570256408993,0.553410023485
20,0.776437068632,0.821945349808,0.814719032638,0.803170949843,0.790028193762,0.793885333485,0.76994186223,0.788408839361,0.787791173697,0.757633657336,0.740364605434,0.743190308764,0.721783716265,0.664163747129,0.611278412494,0.623600090042,0.599468686386,0.50884770316,0.502754321035,0.584063024268,0.445424800211,0.421970525998,0.449896174216
21,0.757531806855,0.814854948019,0.809086325368,0.792498882866,0.782538501921,0.786760587255,0.761787494577,0.784061023644,0.77847987913,0.75172557765,0.727733269002,0.747605458651,0.727898569652,0.667631766986,0.616465104746,0.614283997694,0.594714843635,0.488057231707,0.439880093549,0.570256408993,0.421970525998,0.417103602823,0.437966443308
22,0.752297032241,0.795607168746,0.791683241292,0.772141846621,0.771636039521,0.768797513203,0.746429299575,0.769605321552,0.759841073727,0.730042102923,0.715050451559,0.720196355132,0.702372192204,0.648071169283,0.595473693392,0.569319535695,0.558538006629,0.49991700064,0.480166260927,0.553410023485,0.449896174216,0.437966443308,0.414398986904
