,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
2012-01-02,0.234910960564,0.264549543572,0.264222528712,0.264011660832,0.263938964556,0.263944690539,0.263892225591,0.263861029417,0.263844259325,0.263824945051,0.263797824177,0.26375600048,0.2637374449,0.263736093174,0.263771967242,0.263752853735,0.263738287581,0.263747220012,0.263709831927,0.26363050517,0.263244435944,0.262904245724,0.261847074497
2012-01-03,0.830682507151,0.259056345601,0.257283056795,0.256986774983,0.256950270308,0.257017123869,0.256958518085,0.256925007894,0.256909320216,0.256883143475,0.256837636568,0.256761577894,0.256728735934,0.2567282915,0.256798093576,0.256762292973,0.256734859233,0.256751981938,0.256679842728,0.256501979206,0.255751872052,0.255012362842,0.252989646149
2012-01-04,1.04658561252,0.460963491768,0.250662899121,0.25033713201,0.250333774118,0.250451467169,0.250388208066,0.250352454964,0.250337198217,0.25030493017,0.250242710141,0.250137383628,0.250091319233,0.250092698139,0.250190292954,0.25014087344,0.250102727377,0.250125579933,0.250021422112,0.249703033772,0.248629572321,0.247427655786,0.244741765273
2012-01-05,0.993993714259,0.861100847219,0.252003390511,0.244032564729,0.244034965453,0.244201828462,0.244135220848,0.244098003689,0.244083756211,0.244045617713,0.243967691972,0.24383607487,0.243778531022,0.243781151919,0.243904022234,0.243842284983,0.243794302385,0.243823059563,0.243688950452,0.243198626381,0.241811964812,0.240167955665,0.236986466705
2012-01-06,0.964384868819,0.836057987395,0.247313201312,0.23798090118,0.238016507607,0.238229815669,0.238161020444,0.238123150352,0.238110333488,0.238067073205,0.237974680727,0.237819359662,0.237751936728,0.237755536547,0.237900784865,0.23782820581,0.237771576034,0.237805652286,0.23764524354,0.237026468663,0.235333947392,0.233291156073,0.229304917443
2012-01-07,0.965290269799,0.965255563777,0.362559195324,0.232182428513,0.232249695628,0.232503754065,0.232433742587,0.232395646835,0.232384232998,0.232336623283,0.232231678884,0.232056030082,0.231980022707,0.231984577091,0.232148947782,0.232067168944,0.232003116286,0.232041721667,0.231860244847,0.231212771601,0.229214021113,0.226809549007,0.221283972183
2012-01-08,0.966021844306,0.966025994183,0.353220737921,0.226602082651,0.226708169966,0.226999865093,0.226927998767,0.226889830892,0.226880036738,0.226828686593,0.226713365585,0.226519688003,0.226436731156,0.226441416214,0.226623586346,0.226533255537,0.226462505844,0.22650575922,0.226306461173,0.225619895501,0.223328325952,0.220535924292,0.213422404054
2012-01-09,0.949330950624,0.949327065218,0.376545603482,0.221272730175,0.221366915278,0.221689993512,0.221617202061,0.221579073274,0.221570556015,0.221516127176,0.221391992722,0.22118354662,0.221094584665,0.221099625546,0.221296157787,0.221198999782,0.221122759435,0.221169615872,0.220954262705,0.220194370468,0.217630674649,0.214380515405,0.205939286703
2012-01-10,0.914378467468,0.918858313488,0.367632898442,0.216158050508,0.216201877509,0.216550910788,0.216478275849,0.216440502626,0.216433110812,0.216376318813,0.216244966077,0.216024782403,0.215930785508,0.215936317962,0.216144180594,0.216041727402,0.215961082592,0.216010695605,0.21578133618,0.214942784127,0.212116615449,0.208375465608,0.198616362526
2012-01-11,0.899302726067,0.906364175636,0.624821401484,0.211504837124,0.211202637116,0.211571661119,0.211500314097,0.211463127838,0.211456573737,0.211398078202,0.211260925301,0.211032023293,0.210933780706,0.210940116946,0.211156053111,0.211049942544,0.210966008864,0.211017417552,0.21077795645,0.20993539614,0.206834638224,0.202652604989,0.190525771737
2012-01-12,0.889286334926,0.889284627348,0.607440709926,0.207115624373,0.206358905807,0.206742977349,0.206673909902,0.206637487486,0.206631503182,0.206571894152,0.206430323154,0.206195451981,0.206093738784,0.206101107148,0.206322177677,0.206213884492,0.206127686265,0.206179984449,0.205932421804,0.205087657626,0.201720366335,0.197065739776,0.182273829788
2012-01-13,0.871396965766,0.871390134198,0.590723670943,0.203381676439,0.20166358471,0.202054889813,0.201990848982,0.201955517121,0.201949471336,0.201889437547,0.201744522577,0.201507214071,0.201402265576,0.2014117579,0.20163324839,0.201525152785,0.201438118177,0.201489412522,0.201234849723,0.200386397623,0.196767431943,0.191590071454,0.173895753901
2012-01-14,0.874358856986,0.874358804532,0.874241340888,0.383142464165,0.197291963172,0.197500672465,0.197443770924,0.197409801544,0.19740349232,0.197343550842,0.197196716882,0.196959425496,0.196851940342,0.19686366949,0.197082981857,0.196976418912,0.196889400588,0.196939116068,0.196681273805,0.195835705955,0.191958254799,0.186236407056,0.165142663757
2012-01-15,0.845657052059,0.845657040434,0.845657028817,0.84560388835,0.315080667079,0.193078476454,0.193026603555,0.192994393932,0.192987387761,0.192927941814,0.192780472869,0.192545916434,0.192436370407,0.192450902667,0.192664301113,0.192561202791,0.192475424168,0.192521503094,0.192248779998,0.191152513672,0.187166224833,0.180584066701,0.162174114501
2012-01-16,0.795432519428,0.795897389895,0.806199593294,0.80874073552,0.275451471728,0.188790688971,0.188733903359,0.18870333572,0.188696184841,0.188637490624,0.188491053871,0.188259552929,0.188149464666,0.188165243513,0.188374300171,0.188273822886,0.188189106772,0.188233061162,0.18795075522,0.186722729272,0.182543655864,0.175285327223,0.156864410039
